epoch,train_loss,val_loss,val_final_loss,val_incident_loss,val_branch_loss,val_gate_loss,val_hard_rate,val_affected_rate,val_gate_mean
1,0.8277864904160712,0.9743581317133057,0.6255097144007561,0.6371448488869679,0.8950439126513584,0.7116610512958736,0.4412740236886027,0.2938357565530315,0.5613485484080787
2,0.824546683745779,0.9747265800797993,0.6261493863124057,0.6352614889259984,0.8947081880714746,0.7085866218558405,0.4376694995036316,0.2938357565530315,0.562011060756349
3,0.8225359210542812,0.9723773468850778,0.6247973481888887,0.6331659279449963,0.8921136235097058,0.706804578216955,0.43600507600998806,0.2938357565530315,0.5650118202756668
