model,group,subset,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,best_f1_selected_gain,hp_threshold,hp_precision,hp_recall,hp_selected_gain,hp_selected_rate
lowsparse_rankalign,severity_high,affected,0.0325,0.5002983992269379,0.35691331460747167,0.8362508318966955,0.0013653226908534944,0.14,0.5157894736842106,0.00014209303033686197,0.030130563833211596,8.194741563729211e-05
lowsparse_rankalign,severity_high,unaffected,0.03,0.4845206420106562,0.34511251517848773,0.8128856110676411,0.0019742430031411055,0.15,1.0,1.1098717543187885e-06,0.19193816184997559,2.8584503940230945e-07
lowsparse_rankalign,recovery_short_lt30,all,0.03,0.4849652026940522,0.34802004525109087,0.7996100982899021,0.001281018167769421,0.1525,0.6,2.241673304510396e-06,0.04876408576965332,9.32599365198264e-07
lowsparse_rankalign,recovery_short_lt30,affected,0.03,0.49566659273227703,0.3497937214512234,0.8502370499445563,0.0005428511867352135,0.1525,0.6,8.486274864785354e-06,0.04876408576965332,3.968531135507877e-06
lowsparse_rankalign,recovery_short_lt30,unaffected,0.03,0.48090985275948633,0.3473321513941346,0.7814361467707311,0.0015673052204025013,0.14250000000000002,0.6,1.2185536986151137e-05,0.091074238717556,4.876327793581143e-06
lowsparse_rankalign,recovery_mid_30_90,all,0.03,0.49369347158744636,0.35393189021998384,0.8158640874376915,0.0015885945744020782,0.145,0.5833333333333334,1.4550775972095769e-05,0.01831497500340144,6.532884088670835e-06
lowsparse_rankalign,recovery_mid_30_90,affected,0.0325,0.5121289237948499,0.3712045374059936,0.8255361107321368,0.0011597184050266846,0.1375,0.5681818181818182,0.00015503491386260185,0.018707746131853623,8.131944495782478e-05
lowsparse_rankalign,recovery_mid_30_90,unaffected,0.03,0.48434929006007843,0.348398528681656,0.7942967919454693,0.001839371088516564,0.1475,1.0,3.126758801826027e-06,0.14891517162322998,7.717329649594647e-07
lowsparse_rankalign,recovery_long_ge90,all,0.03,0.49093388375335983,0.3475872692929799,0.8354965772954932,0.0015970518827958878,0.1525,0.5,1.5007473721913513e-06,0.10812374949455261,8.180057238587185e-07
lowsparse_rankalign,recovery_long_ge90,affected,0.0325,0.49980320188926186,0.3564583752795073,0.8359817497151366,0.0013403762234803504,0.1325,0.4523809523809524,0.0005649690634834922,0.01205001310933204,0.00036970034554658965
lowsparse_rankalign,recovery_long_ge90,unaffected,0.03,0.48461951475390913,0.3453720344217494,0.8120043168573279,0.0018738940156015989,0.15,1.0,8.633714655730628e-07,0.19193816184997559,2.2248059635478892e-07
lowsparse_rankalign,severity_high_and_long,all,0.03,0.491130277471091,0.34724129728565944,0.8386465279432824,0.0016735164489635641,0.14,0.4362745098039216,6.220257211130207e-05,0.021187653618992542,3.917608845192614e-05
lowsparse_rankalign,severity_high_and_long,affected,0.0325,0.49924963191499333,0.3557787195694889,0.8366267689857656,0.0013960183408298205,0.1325,0.47096774193548385,0.0005789552158313321,0.017515525135301774,0.0003655941470971589
lowsparse_rankalign,severity_high_and_long,unaffected,0.03,0.4849755753443852,0.34516621908456235,0.8151526244966346,0.0020088172873256394,0.15,1.0,1.2494330697446034e-06,0.19193816184997559,3.2389492719003984e-07
