model,group,subset,count,positive_rate,score_mean,score_pos_mean,score_neg_mean,score_pos_neg_gap,normal_advantage_mean,final_gain_mean,final_better_rate,hist_auc
focused_impact_veto,severity_mid,unaffected,64037.0,0.24727891687618095,0.03876123675589186,0.047922178242516,0.03575174527336637,0.01217043296914963,-0.0582786052197604,0.0009135492072315945,0.5241188687789872,0.6645255703267589
focused_impact_veto,severity_high,all,109278.0,0.2761397536558136,0.042548553785393885,0.050754818492684456,0.03941801038817005,0.011336808104514408,-0.08174626647550079,0.0008864990883724432,0.5200223283735061,0.6459793312253749
focused_impact_veto,severity_high,affected,43024.0,0.2981126812941614,0.04633036397509109,0.05381459218337378,0.04315158687066584,0.010663005312707946,-0.1283403206444658,0.0007731713163020709,0.49865191521011526,0.6350891641544516
focused_impact_veto,severity_high,unaffected,66254.0,0.26187098137470943,0.040092723169860754,0.04849287858739447,0.03711254370613161,0.01138033488126286,-0.051489035416763945,0.0009600918384789377,0.5338998400096598,0.6523645920891415
focused_impact_veto,recovery_short_lt30,all,100995.0,0.252873904648745,0.03934133703912086,0.04915873898530457,0.0360185180677523,0.013140220917552264,-0.0497686607336655,0.0007737637321043342,0.5244814099707906,0.6717938475580147
focused_impact_veto,recovery_short_lt30,affected,25232.0,0.28293436905516806,0.046557207935333474,0.054694869071575246,0.04334631074572257,0.011348558325852673,-0.05916826899327713,0.0006936568045815864,0.5056674064679771,0.6388718016942657
focused_impact_veto,recovery_short_lt30,unaffected,75763.0,0.24286261103704976,0.03693817382682414,0.04701078068715857,0.03370724158426093,0.013303539102897638,-0.04663822878658685,0.0008004424274471001,0.5307471985005874,0.681741258378185
focused_impact_veto,recovery_mid_30_90,all,37098.0,0.26252089061404926,0.03964817942849995,0.048907481391787196,0.03635214003303759,0.012555341358749604,-0.04638061495247281,0.001405197552649212,0.5248530918108792,0.6684064053896692
focused_impact_veto,recovery_mid_30_90,affected,10884.0,0.29612274898934215,0.04405021070797395,0.052154637400070716,0.040640660097266745,0.011513977302803971,-0.05275065613909187,0.0019228754523234186,0.5214994487320838,0.6479968554237279
focused_impact_veto,recovery_mid_30_90,unaffected,26214.0,0.24856946669718472,0.037820464907793644,0.04730134514029889,0.03468423708796401,0.012617108052334881,-0.043735786682267505,0.0011902587314065911,0.5262455176623179,0.6745449247105822
focused_impact_veto,recovery_long_ge90,all,135962.0,0.27273797090363483,0.04234768276461027,0.050512955037784135,0.03928554050698655,0.011227414530797585,-0.08284823629186684,0.0008576863654569277,0.5163501566614201,0.6457986397110994
focused_impact_veto,recovery_long_ge90,affected,51604.0,0.29493837687001007,0.04637271726796249,0.053744388726489734,0.043289031043281745,0.010455357683207989,-0.12957191072435895,0.0007027093450670453,0.4948647391675064,0.6333051282017944
focused_impact_veto,recovery_long_ge90,unaffected,84358.0,0.2591574006021954,0.03988546364477589,0.048263278853441484,0.036954783343767075,0.011308495509674409,-0.05426613980529387,0.0009524898714693924,0.5294933497712132,0.6523679892239844
focused_impact_veto,severity_high_and_long,all,97254.0,0.27470335410368724,0.04243215535790272,0.05065188183035803,0.03931896512798245,0.01133291670237558,-0.08557197749520103,0.0009457424878075205,0.5182408949760421,0.6469668777920052
focused_impact_veto,severity_high_and_long,affected,38428.0,0.2949151660247736,0.046171481571052754,0.053680920603177716,0.04303051561603994,0.010650404987137777,-0.138950322211551,0.0007260358795639053,0.4954720516290205,0.6363409855942649
focused_impact_veto,severity_high_and_long,unaffected,58826.0,0.26150001699928604,0.039989445880478966,0.048420321249693296,0.03700410518566912,0.011416216064024175,-0.050702650484017266,0.0010892655140473744,0.5331146091864142,0.6535227370639218
