model,group,subset,threshold,selected_rate,precision,recall,fpr,f1,selected_final_gain_mean,selected_final_better_rate,selected_count
element_normal_veto,overall,all,0.0,1.0,0.26403459159657733,1.0,1.0,0.41776481965272866,0.0008397466514735645,0.5206801554432504,274055.0
element_normal_veto,overall,all,0.0025,0.9791173304628633,0.269427425726339,0.9991155334438917,0.9719427848979896,0.4244067955807591,0.0008577205123117199,0.5212609752098147,268332.0
element_normal_veto,overall,all,0.005,0.9479228621991936,0.27749313850405916,0.9962410171365396,0.9305882644587125,0.43407809286963744,0.0008859737467544899,0.522293606587036,259783.0
element_normal_veto,overall,all,0.0075,0.9150462498403605,0.2857006137024321,0.9901326699834162,0.8881082823074444,0.44344588760665116,0.000917040437207106,0.5222771191475957,250773.0
element_normal_veto,overall,all,0.01,0.8792578132126763,0.2943913016413172,0.9803482587064677,0.8429906542056075,0.4528077874411554,0.0009478334849714342,0.5220882700807171,240965.0
element_normal_veto,overall,all,0.0125,0.8427177026509277,0.30280016107312807,0.9664455500276395,0.798329160365899,0.46112406078249724,0.0009927320359383342,0.5217773467099082,230951.0
element_normal_veto,overall,all,0.015,0.8052288774151174,0.3109929897542562,0.9484383637368712,0.7538511118272639,0.46839818862464466,0.0010438032591997125,0.5214136498139815,220677.0
element_normal_veto,overall,all,0.0175,0.7665067231030268,0.31893461547616214,0.9258844665561083,0.709328441458638,0.47444100203593875,0.0011016528305928764,0.5217623116654369,210065.0
element_normal_veto,overall,all,0.02,0.7265366441042856,0.3266469456735188,0.8988253178551686,0.6647264433922506,0.47915983659396405,0.001170422021373569,0.5221961619398225,199111.0
element_normal_veto,overall,all,0.0225,0.6854572987174108,0.3342666872501371,0.8677860696517413,0.6200451176281019,0.4826276934665063,0.0012358089353140056,0.5224510654607593,187853.0
element_normal_veto,overall,all,0.025,0.6445713451679408,0.34168515918663106,0.8341348811498065,0.5765636232925953,0.4847876373449849,0.001299891963027951,0.5231024410126353,176648.0
element_normal_veto,overall,all,0.0275,0.6044188210395723,0.3484883243582623,0.7977473742399116,0.5350603634200154,0.48507588107762906,0.0013772316247843883,0.5242870251865447,165644.0
element_normal_veto,overall,all,0.03,0.5646786229041616,0.3545133212280214,0.7581813156440023,0.495257691068197,0.483125140348637,0.001450504770883612,0.5253533049440076,154753.0
element_normal_veto,overall,all,0.0325,0.5263870390979912,0.360289479339244,0.7182835820895522,0.4575423287637274,0.4798748032259404,0.0015287880189169742,0.5261855412833861,144259.0
element_normal_veto,overall,all,0.035,0.4881866778566346,0.36487779355706706,0.674640685461581,0.421294528867845,0.4736065971380063,0.0016184981097806597,0.526265042230361,133790.0
element_normal_veto,overall,all,0.0375,0.4520297020671033,0.3692010881410386,0.6320757324488667,0.38743647586702695,0.46613093084523627,0.0017443915516998994,0.5276192475036527,123881.0
element_normal_veto,overall,all,0.04,0.4161609895823831,0.37250878992731323,0.5871337755666114,0.354822876124842,0.45582074019237057,0.0018682982015880462,0.5279217192308704,114051.0
element_normal_veto,overall,all,0.0425,0.38111328018098556,0.37557206594795395,0.5421088999447209,0.32335457001908824,0.44372928520525323,0.0019987024468761105,0.527765543917431,104446.0
element_normal_veto,overall,all,0.045,0.3477367681669738,0.37784236980451,0.4976229961304588,0.293963657998463,0.4295385276066301,0.002158434035693811,0.5277704907711519,95299.0
element_normal_veto,overall,all,0.0475,0.3161555162284943,0.3805803056183925,0.4557075732448867,0.266089888197526,0.4147694397625217,0.002302985175731126,0.5283804995152578,86644.0
element_normal_veto,overall,all,0.05,0.28644980022258304,0.3824057679324357,0.4148700939745716,0.24037779816058902,0.3979769724849698,0.0024531576919963275,0.5287186476949925,78503.0
element_normal_veto,overall,all,0.0525,0.2578788929229534,0.38366844480919166,0.37472360420121614,0.21595974119338604,0.37914327462893177,0.0024754224944972913,0.5283771737438626,70673.0
element_normal_veto,overall,all,0.055,0.23030413603108865,0.3860035490208505,0.3366915422885572,0.19213664195939414,0.3596651805485842,0.0024990897818807714,0.5281703530008239,63116.0
element_normal_veto,overall,all,0.0575,0.20477276459104923,0.38699905557832465,0.30013819789939195,0.17055950816827387,0.3380785965021521,0.0025435242276557694,0.5277713430388995,56119.0
