epoch,train_loss,train_positive_rate,val_score_mean,val_positive_rate,val_score_pos_mean,val_score_neg_mean,val_score_pos_neg_gap,val_auc
1,0.6705404274681541,0.2474754266760242,0.4888359411344464,0.25562557511239886,0.549400476568195,0.4680374725491811,0.08136300401901392,0.6881179126694714
2,0.6297407198253168,0.24751641062952515,0.4692874297636984,0.25562557511239886,0.5888182319863775,0.4282393667318458,0.1605788652545317,0.716598522122723
