epoch,train_loss,train_safe_rate,val_auc,val_safe_rate,val_score_mean,val_score_safe_mean,val_score_unsafe_mean
1,0.6167566556930542,0.5698333333333333,0.7379698465297859,0.5910000205039978,0.33779188990592957,0.35715821385383606,0.30980777740478516
2,0.5092597413857778,0.5698333333333333,0.7469541078690546,0.5910000205039978,0.2651117444038391,0.3117244839668274,0.19775696098804474
