group,label,samples,source_all_mae,source_affected_mae,source_unaffected_mae,adapter_all_mae,adapter_affected_mae,adapter_unaffected_mae,all_delta,affected_delta,unaffected_delta
overall,all test events,27499,0.7100331504592403,1.1077569187951373,0.5234293285501191,0.7099256649177548,1.1076159617905763,0.523337553449725,-0.00010748554148554135,-0.00014095700456095983,-9.17751003941536e-05
severity_low,severity <= 1.557,9167,0.5708222113476559,0.836480299670587,0.5048225353448133,0.5707428313418923,0.8363541152349908,0.5047547893179893,-7.938000576357407e-05,-0.0001261844355961994,-6.774602682391162e-05
severity_mid,1.557 < severity <= 2.578,9167,0.6635133999875259,0.9615745982527821,0.5259361737077582,0.6633895804121908,0.9614127758665802,0.5258299088399305,-0.00012381957533513788,-0.00016182238620188194,-0.00010626486782772115
severity_high,severity > 2.578,9165,0.8384061639853401,1.2937217362285212,0.5366462920788909,0.8382950395558917,1.293590397973311,0.5365485330754154,-0.00011112442944838374,-0.00013133825521016718,-9.775900347552824e-05
recovery_short_lt30,recovery < 30 min,12563,0.607668147898695,0.9387177468793455,0.5059739415595277,0.6075637186275905,0.9385602395990752,0.5058858190779986,-0.0001044292711045447,-0.00015750728027030814,-8.812248152911817e-05
recovery_mid_30_90,30 <= recovery < 90 min,3380,0.6708426937313167,1.0290601793925438,0.5212632026628646,0.670738533359356,1.0288921692608801,0.5211856917331965,-0.00010416037196070427,-0.00016801013166367618,-7.751092966812312e-05
recovery_long_ge90,recovery >= 90 min,11556,0.7946698908930332,1.1977368485263744,0.539981702917655,0.7945593195255785,1.1976083666533106,0.5398824748335511,-0.00011057136745473706,-0.00012848187306380154,-9.922808410389727e-05
severity_high_and_long,severity high and recovery >= 90 min,8029,0.8423464602195627,1.2814350930932425,0.5408662556669466,0.8422411504768921,1.281313072361224,0.5407724273552262,-0.00010530974267064508,-0.00012202073201850183,-9.382831172033423e-05
