epoch,train_loss,val_loss,val_residual_loss,val_reliability_loss,val_branch_gap,val_gate_mean,val_base_gate_mean
1,0.3803994034017835,0.43352567556581034,0.4127577154614345,0.6922653378504917,0.2685442278163558,0.5109047955905114,0.5079873472564395
2,0.3801853353068942,0.4334958143999053,0.4127426076633234,0.6917736202998751,0.2685442278163558,0.5076354424906936,0.5079873472564395
3,0.3801561202321734,0.43344643085184914,0.41270693222654475,0.6913166106257362,0.2685442278163558,0.5107608741744256,0.5079873472564395
