group,label,samples,source_all_mae,source_affected_mae,source_unaffected_mae,adapter_all_mae,adapter_affected_mae,adapter_unaffected_mae,all_delta,affected_delta,unaffected_delta
overall,all test events,27499,0.7092160820874674,1.104708399427208,0.5236592162777701,0.7090052319761494,1.1045597563837417,0.5234191723852574,-0.00021085011131805054,-0.00014864304346628998,-0.0002400438925127535
severity_low,severity <= 1.557,9167,0.570843379915046,0.8361901647721611,0.5049210509372556,0.570644616913098,0.8359475872906791,0.5047331751220462,-0.00019876300194798802,-0.0002425774814820425,-0.000187875815209404
severity_mid,1.557 < severity <= 2.578,9167,0.662649043449321,0.9590582385264724,0.5258343452371275,0.6623993900386083,0.958815485291833,0.5255815068864497,-0.0002496534107127024,-0.00024275323463940346,-0.0002528383506777976
severity_high,severity > 2.578,9165,0.8370994862822654,1.2894366546477123,0.5373135303284445,0.8369145287082134,1.2893822162247257,0.5370421182303676,-0.00018495757405201374,-5.443842298658019e-05,-0.00027141209807690636
recovery_short_lt30,recovery < 30 min,12563,0.6068674064262438,0.9365050721920459,0.5056069426534099,0.6066772669019179,0.9363472099142639,0.5054068903532705,-0.0001901395243258941,-0.00015786227778202822,-0.00020005230013941944
recovery_mid_30_90,30 <= recovery < 90 min,3380,0.6708425661359243,1.028702240997568,0.5214124696853645,0.670552728949006,1.0282870021378698,0.5211749899674715,-0.00028983718691832916,-0.00041523885969807495,-0.0002374797178930077
recovery_long_ge90,recovery >= 90 min,11556,0.7936362799495754,1.1938049753216218,0.5407794661922936,0.7934300817958007,1.1937111817387922,0.540502222344772,-0.00020619815377476147,-9.379358282957106e-05,-0.00027724384752159104
severity_high_and_long,severity high and recovery >= 90 min,8029,0.8410956339689718,1.2770512322999363,0.5417665848777993,0.8409140754836807,1.2770062185205748,0.5414913020244081,-0.00018155848529111118,-4.5013779361502415e-05,-0.00027528285339117886
