epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_node_event_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_event_focus_mean,val_affected_event_focus_mean,val_tail_focus_mean,val_affected_tail_focus_mean,val_event_target_boost_mean,val_affected_event_target_boost_mean,val_severity_high_rate,val_recovery_long_rate,val_high_long_rate,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_node_event_target_mean,val_node_event_positive_rate,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.8615824668965442,1.0558743807474773,0.876261378288269,0.7162193414370219,1.177903130531311,0.0,0.24654110264778137,0.2937588123480479,0.16946823998292287,0.4080075345834096,0.6929726710319519,0.47866355403264366,0.6096109938621521,0.7249870193799337,0.9125499370892842,0.34010555140177406,0.4312306207815806,0.30966666841506957,0.3469999998410543,0.24766666766007742,-0.07299518996477126,0.25471427766482035,0.2800302055676778,0.0,0.0,0.8484682839711507,0.8484682839711507,0.31305595564842226,0.2957095456918081,0.2990557212034861,0.43744783878326415
2,0.8412845426417411,1.0372679071426392,0.8762920211156209,0.6706673790613811,0.8285470190048217,0.0,0.23743644285202026,0.28811571216583254,0.11228222552935282,0.3904914755821228,0.588710319519043,0.47866355403264366,0.6096109938621521,0.7249870193799337,0.9125499370892842,0.34010555140177406,0.4312306207815806,0.30966666841506957,0.3469999998410543,0.24766666766007742,-0.07299518996477126,0.25471427766482035,0.2800302055676778,0.0,0.0,0.8484682839711507,0.8484682839711507,0.29484317541122435,0.2923762619495392,0.30580551028251646,0.43744783878326415
