epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.40766088905788606,0.4495983664077751,0.4495983664077751,0.21703408672380267,0.4354793180834957,0.751800430714778
2,0.387117357197262,0.4323970437621221,0.4323970437621221,0.21703408672380267,0.4352666960763262,0.7646587421697364
3,0.3763980153061095,0.4240148482074561,0.4240148482074561,0.21703408672380267,0.43291866718314764,0.7613850482642263
4,0.3710793225538163,0.4200224646045426,0.4200224646045426,0.21703408672380267,0.43117317176567127,0.7649059828321071
5,0.3666302936417716,0.416300100724773,0.416300100724773,0.21703408672380267,0.4333175978383884,0.7728778869229936
