epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.4062724831558409,0.4489823578625091,0.4489823578625091,0.21703408672380267,0.43730798946672494,0.737102141310115
2,0.3849335511525472,0.4328171477155382,0.4328171477155382,0.21703408672380267,0.43544331313159035,0.7470873810827875
3,0.3752120120184762,0.42520504077792537,0.42520504077792537,0.21703408672380267,0.4332795923374892,0.7547330037366442
4,0.36994244853655495,0.4210819745871842,0.4210819745871842,0.21703408672380267,0.4315659784527929,0.7615850672906329
5,0.3652857337679182,0.4185199535064443,0.4185199535064443,0.21703408672380267,0.4324432062372203,0.7607140635105487
