group,label,samples,base_all_mae,base_affected_mae,base_unaffected_mae,candidate_all_mae,candidate_affected_mae,candidate_unaffected_mae,all_delta,affected_delta,unaffected_delta
overall,all test events,27499,0.7075284829132151,1.1021290314300882,0.5223900088174734,0.7090911891230672,1.1030744933314673,0.5242423204845913,0.001562706209852105,0.0009454619013791188,0.0018523116671178563
severity_low,severity <= 1.557,9167,0.5699663124403138,0.8362681306787395,0.5038067052232063,0.57085272922418,0.8349590354698997,0.505238577489523,0.0008864167838661396,-0.0013090952088398167,0.0014318722663168026
severity_mid,1.557 < severity <= 2.578,9167,0.6619068212118702,0.9600897260219046,0.5242734319975974,0.6625529796945704,0.9586200522800505,0.5258962098434382,0.0006461584827002209,-0.0014696737418540273,0.0016227778458408615
severity_high,severity > 2.578,9165,0.8340806650433672,1.2835414815661446,0.5362009946371183,0.836864650305254,1.2868555267062314,0.5386337078760884,0.0027839852618868344,0.0033140451400868187,0.0024327132389700967
recovery_short_lt30,recovery < 30 min,12563,0.6065161953340562,0.9378633128246259,0.5047306017851748,0.6072663024897232,0.9366034809127542,0.5060981393426515,0.0007501071556670347,-0.0012598319118716228,0.0013675375574766502
recovery_mid_30_90,30 <= recovery < 90 min,3380,0.6697321161957819,1.0276247439130548,0.5202882507032417,0.6699726802953517,1.0248634563929098,0.5217822955775843,0.00024056409956985103,-0.0027612875201450393,0.0014940448743425705
recovery_long_ge90,recovery >= 90 min,11556,0.79082735054456,1.1891926843101461,0.5391099926548031,0.7933151093871338,1.1918226112604386,0.5415079354518159,0.002487758842573795,0.002629926950292516,0.0023979427970127754
severity_high_and_long,severity high and recovery >= 90 min,8029,0.8375846330736829,1.2705793719340213,0.5402885131514297,0.8406615463455047,1.2742838651922295,0.5429345246809554,0.0030769132718218017,0.003704493258208208,0.0026460115295257047
