epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_event_focus_mean,val_affected_event_focus_mean,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.7327922594015766,0.875656900153671,0.7486751977750922,0.5777058478415482,0.0,0.23954769055633585,0.19713861334001476,0.09769583464750319,0.35543240706670043,0.5367019197317232,0.4940684233655345,0.607450005849801,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.18281369047065338,0.203423625105295,0.388115876635555,0.476500548934006
2,0.7089373085908829,0.8720946736712849,0.7483103537326886,0.5660396543238025,0.0,0.2389152462271867,0.18458597911461214,0.09446833393358278,0.3209222808924084,0.501508261954609,0.4940684233655345,0.607450005849801,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.16628027191026618,0.19283225817024932,0.39544388844680395,0.476500548934006
3,0.7063108815509043,0.8694932562527041,0.7489179544255408,0.551112905388538,0.0,0.23420465098836168,0.19325979748171349,0.09135099192829378,0.29440924939493823,0.4811090496499748,0.4940684233655345,0.607450005849801,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.1710322738520212,0.2026485338495921,0.39261048712048047,0.476500548934006
