epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_event_focus_mean,val_affected_event_focus_mean,val_event_target_boost_mean,val_affected_event_target_boost_mean,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.7579900151605059,0.8840927839075119,0.7471469084210937,0.6511817231034629,0.0,0.2277448160421436,0.21257883741997644,0.0986124750758556,0.3354442238909706,0.5242314994641258,0.4940684233655345,0.607450005849801,0.4940684233655345,0.607450005849801,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.19659525972447628,0.21825109569943144,0.34972733289809393,0.43833860955145293
2,0.725158107888167,0.8784085302147218,0.748693452755583,0.6147128713779848,0.0,0.22001564520468903,0.23168379676460363,0.09460222799100113,0.2933059017530087,0.47510455062396717,0.4940684233655345,0.607450005849801,0.4940684233655345,0.607450005849801,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.20725908889749287,0.23991047793445175,0.34397711413480453,0.43833860955145293
3,0.7222917660786088,0.8761898661549472,0.7484645135351258,0.6056899021317477,0.0,0.2190221382019986,0.2332279964021443,0.09196273711232933,0.2798734182917227,0.45639568607066844,0.4940684233655345,0.607450005849801,0.4940684233655345,0.607450005849801,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.20837224643959326,0.24155099249200354,0.34312491694650843,0.43833860955145293
