epoch,train_loss,val_loss,val_residual_loss,val_reliability_loss,val_branch_gap,val_gate_mean,val_base_gate_mean
1,0.37852540697370257,0.43095897840988306,0.41020095232862674,0.6919342635348006,0.3117634323689269,0.46298507448338105,0.46713470804572965
2,0.378071673711141,0.43091012576760107,0.4101793133143242,0.6910270837389089,0.3117634323689269,0.46046258652916267,0.46713470804572965
3,0.3781491952283042,0.4308494841856566,0.41013354427477383,0.6905313373836334,0.3117634323689269,0.46449677300183834,0.46713470804572965
