epoch,train_loss,val_loss,val_residual_loss,val_selection_loss,val_regret_loss,val_oracle_gap_mean,val_target_normal_rate,val_target_incident_rate,val_target_fused_rate,val_hard_rate,val_selector_normal_mean,val_selector_incident_mean,val_selector_fused_mean,val_effective_gate_mean,val_base_gate_mean
1,0.7792267138790933,0.8476847966906552,0.6214470593825631,0.974292396172723,0.313792557633319,0.2277985473796955,0.43849366975540743,0.3871157770857179,0.1743905538506232,0.6101922873824641,0.5195679104805646,0.322652271154277,0.15777981643173147,0.3886642341089755,0.43813297333924667
2,0.7410286361244833,0.8439440513057115,0.6207194741459506,0.9604265662547212,0.3113925820954325,0.2277985473796955,0.43849366975540743,0.3871157770857179,0.1743905538506232,0.6101922873824641,0.5272392233811352,0.32331614210686427,0.14944463736571828,0.3863506423533269,0.43813297333924667
3,0.7380297726886288,0.8420794416396269,0.6204415963105003,0.9537457714216303,0.3088868656894272,0.2277985473796955,0.43849366975540743,0.3871157770857179,0.1743905538506232,0.6101922873824641,0.5289509400403977,0.3202521614345203,0.15079690002080962,0.38398098383648516,0.43813297333924667
