epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.39539250021889094,0.4349525783883101,0.4349525783883101,0.21703408672380267,0.42988391256993536,0.8043193231662304
2,0.37472029612177893,0.42210231056486,0.42210231056486,0.21703408672380267,0.4308291327051413,0.8000107977986948
3,0.36792758901913963,0.41648334419429406,0.41648334419429406,0.21703408672380267,0.4315269448013593,0.785430580187807
4,0.3637118189107804,0.4140080852648935,0.4140080852648935,0.21703408672380267,0.43153729832813126,0.7726334862413573
5,0.3603759901864188,0.4142022034579946,0.4142022034579946,0.21703408672380267,0.43215240112766345,0.7891601421007838
