epoch,train_loss,val_loss,selection_loss,val_final_loss,val_source_loss,val_target_loss,val_correction_l1,val_unaffected_correction,val_non_tail_affected_correction,val_affected_correction,val_affected_rate,val_target_rate,val_severity_high_rate,val_recovery_long_rate,val_high_long_rate
1,0.6801402101033851,0.805269466082255,0.805269466082255,0.626691508769989,0.6267589866320292,0.17834608550866446,0.0023381934786836306,0.0022181667325397334,0.002419323904439807,0.0026315060015767813,0.29008283440272015,0.16878340470790862,0.3133333331743876,0.3470000000397364,0.24966666662693024
2,0.6796920631505265,0.8052249315579733,0.8052249315579733,0.626580560207367,0.6267589866320292,0.1782441901365916,0.0041101444258044165,0.0038471110903968413,0.004156641704961658,0.004749477729201317,0.29008283440272015,0.16878340470790862,0.3133333331743876,0.3470000000397364,0.24966666662693024
3,0.6814670691007301,0.8053211034138997,0.8053211034138997,0.6263553083737691,0.6267589866320292,0.17811157075564066,0.008933379249026378,0.008219279414663713,0.008865264342476925,0.010665724277496338,0.29008283440272015,0.16878340470790862,0.3133333331743876,0.3470000000397364,0.24966666662693024
4,0.6815988270542289,0.8051993721326193,0.8051993721326193,0.626413374265035,0.6267589866320292,0.17812304560343425,0.007074047250052293,0.006413749638944864,0.006845474620660146,0.008683662572254737,0.29008283440272015,0.16878340470790862,0.3133333331743876,0.3470000000397364,0.24966666662693024
5,0.6767714412152013,0.8051766130129496,0.8051766130129496,0.6261900455951691,0.6267589866320292,0.1779772447347641,0.010818339556455612,0.009840974715848765,0.01034543064981699,0.013197603292763233,0.29008283440272015,0.16878340470790862,0.3133333331743876,0.3470000000397364,0.24966666662693024
