model,group,subset,threshold,selected_rate,precision,recall,fpr,f1,selected_final_gain_mean,selected_final_better_rate,selected_count
hierarchical_conservative,overall,affected,0.03,0.6930492729566058,0.35097336290143816,0.8328287299338999,0.6353814182223918,0.4938337275037953,0.001035194196193392,0.5101113653879694,3216529.0
hierarchical_conservative,overall,affected,0.0325,0.6560084772531494,0.35634782425906963,0.8003887806893295,0.5964424827566056,0.493140442413397,0.0011020602426955526,0.5104981971465714,3044618.0
hierarchical_conservative,overall,affected,0.035,0.6181993335238044,0.36166085946978554,0.7655040132200189,0.5574268491109403,0.4912375217798541,0.0011894277400376063,0.5110682953539055,2869141.0
hierarchical_conservative,overall,affected,0.0375,0.5803647649298899,0.3666237740138836,0.7285159938621341,0.5192430254875356,0.4877756993835122,0.0012700412744795922,0.511592153985861,2693546.0
hierarchical_conservative,overall,affected,0.04,0.5428570566711612,0.3712263858878144,0.6899883439565628,0.48215610757954547,0.48273336588397175,0.0013465677665214972,0.5119223582121305,2519468.0
hierarchical_conservative,overall,affected,0.0425,0.5066068018838532,0.3752365787040463,0.6508690391879132,0.44708951712408607,0.47603261728750773,0.001400258316699555,0.5119244173039937,2351226.0
hierarchical_conservative,overall,affected,0.045,0.47191780615307577,0.37869173557115005,0.6118847379603399,0.41417260621023944,0.4678400902488895,0.0014424877912792354,0.5119781940709424,2190230.0
hierarchical_conservative,overall,affected,0.0475,0.4384780762254677,0.38192077569296207,0.5733747934372049,0.382824660047492,0.45846281077535456,0.0014895471040610104,0.5120818738968232,2035032.0
hierarchical_conservative,overall,affected,0.05,0.40634514124374127,0.3849946365102267,0.5356328198772426,0.3530058077566208,0.4479895996167111,0.001537430094708921,0.5121058975056458,1885899.0
hierarchical_conservative,overall,affected,0.0525,0.3754989629671765,0.38791200972263185,0.4987229992917847,0.3246612649234266,0.43639296662834404,0.0016177389484822488,0.5125073304191451,1742738.0
hierarchical_conservative,overall,affected,0.055,0.3460539532863361,0.39047245467224545,0.46264902030217187,0.29795112378051414,0.42350756347920043,0.0017027459056258361,0.5129190326758318,1606080.0
hierarchical_conservative,overall,affected,0.0575,0.3177282840414158,0.3925622721018407,0.4270530866383381,0.2726248978118496,0.40908196316998086,0.0017907716108624568,0.5132403871649385,1474617.0
hierarchical_conservative,overall,affected,0.06,0.29087488682703294,0.3945704662341193,0.3929598973087819,0.24875837212374216,0.3937635348938295,0.0018814471139470298,0.5136279090094942,1349987.0
hierarchical_conservative,overall,affected,0.0625,0.2653629744161223,0.3963021574672596,0.3600677230878187,0.22629128386057246,0.37731702216726587,0.0019654056715531216,0.5138175827370141,1231583.0
hierarchical_conservative,overall,affected,0.065,0.24132096392125532,0.3976567878064395,0.3285646836638338,0.20532741905146265,0.3598240531993063,0.002024059711968321,0.5140566838779608,1120001.0
hierarchical_conservative,overall,affected,0.0675,0.21868206120669856,0.3986743926434408,0.2985031574598678,0.18575081735302407,0.34139241857351194,0.0021165458085868646,0.5142103256280476,1014931.0
hierarchical_conservative,overall,affected,0.07,0.19741394652935515,0.39932527343234125,0.2699119157223796,0.16750395513034733,0.3221059776568036,0.0021958776682114212,0.5142645404011905,916223.0
hierarchical_conservative,overall,affected,0.0725,0.1776351256139135,0.3997491591129354,0.24312736071765817,0.1506154420219588,0.30235964452346775,0.0023005611145297065,0.5143099389030199,824427.0
hierarchical_conservative,overall,affected,0.075,0.1592479928362212,0.4003666671176717,0.21829777502360717,0.1348862279896007,0.28254138001823725,0.002465770408341755,0.5148709900012177,739090.0
hierarchical_conservative,overall,affected,0.0775,0.14213641258608364,0.4007970615744467,0.19505060788479697,0.12030596486614646,0.2624016657461593,0.0026378188031753874,0.5154174871489359,659673.0
hierarchical_conservative,overall,affected,0.08,0.12628551778167627,0.4003330449900786,0.17309814683663835,0.10697235152358499,0.2416921478739222,0.0027828532403016866,0.5156055123040674,586107.0
hierarchical_conservative,overall,affected,0.0825,0.11166471239953407,0.4000173661360347,0.15293688031161473,0.09463733630873573,0.22127475624009352,0.0029169474813810405,0.5158321273516643,518250.0
hierarchical_conservative,overall,affected,0.085,0.09816217012854209,0.39929277431335236,0.13420015934844193,0.0832942233487521,0.20088421254892735,0.003035555815458588,0.5156755190601932,455583.0
hierarchical_conservative,overall,affected,0.08750000000000001,0.08580784059730333,0.39882233298597597,0.11717200779036827,0.07286814061089492,0.18112917066995862,0.0032313711272236693,0.51606172080001,398245.0
hierarchical_conservative,overall,affected,0.09,0.07452135537798371,0.3977152803277598,0.10147766170915959,0.06340017640581372,0.161697865795062,0.003371027720780279,0.5161668059318285,345863.0
hierarchical_conservative,overall,affected,0.0925,0.06426630089336079,0.39697185081872677,0.08734950424929179,0.05474302153088349,0.14319126756271058,0.0035231187915226413,0.5164818217173817,298268.0
hierarchical_conservative,overall,affected,0.095,0.054982131491366534,0.39591032177412716,0.0745308073654391,0.046917067962500676,0.1254461572273901,0.0037044035997206627,0.5165863962159896,255179.0
hierarchical_conservative,overall,affected,0.0975,0.04661842837276988,0.3944639077102264,0.0629625531161473,0.03987544459073912,0.10859212078260327,0.0038671363961239485,0.5164585278376055,216362.0
hierarchical_conservative,overall,affected,0.1,0.03917239049316912,0.39375921321863105,0.05281146718602455,0.03354540988785631,0.09313196177253462,0.004047795736272362,0.5169248201359706,181804.0
hierarchical_conservative,overall,affected,0.10250000000000001,0.03254878234290558,0.3922668025922959,0.04371532695939566,0.027941877388828727,0.07866410280747892,0.004184815183075096,0.5162746668608461,151063.0
hierarchical_conservative,overall,affected,0.105,0.026728212076121183,0.3910632088932599,0.03578774197355996,0.02299058377663055,0.06557450176368929,0.004289646497793256,0.5155704600601375,124049.0
