model,group,subset,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,best_f1_selected_gain,hp_threshold,hp_precision,hp_recall,hp_selected_gain,hp_selected_rate
hierarchical_pretrain1,severity_high,all,0.0275,0.4848122388933656,0.34063433083912303,0.8406123365021808,0.001673131187392476,0.1625,0.5529411764705883,5.909370375446189e-05,0.045409893901909096,2.922489225040094e-05
hierarchical_pretrain1,severity_high,affected,0.0325,0.4972888664617643,0.3558772290749284,0.8251849746769921,0.001653072066642132,0.155,0.5618860510805501,0.00041467965996267884,0.04507499558518115,0.00021953281347042992
hierarchical_pretrain1,severity_high,unaffected,0.0275,0.4758469313096596,0.33739519564639386,0.8070055105132602,0.001930193391271358,0.075,0.37744305821958024,0.14982269798724757,0.003761977751442364,0.10223133496207837
hierarchical_pretrain1,recovery_short_lt30,all,0.0275,0.47683011610208154,0.3371048141746643,0.8143789892444515,0.0012559273262758306,0.1675,0.6363636363636364,1.0461142087715182e-05,0.046426442536440765,4.103437206872362e-06
hierarchical_pretrain1,recovery_short_lt30,affected,0.03,0.49092177322970226,0.34728664886907035,0.8371681866527869,0.0005657467739635803,0.1675,0.6363636363636364,3.960261603566498e-05,0.046426442536440765,1.7461536996234657e-05
hierarchical_pretrain1,recovery_short_lt30,unaffected,0.0275,0.47196109097568967,0.3355053812254547,0.7955073956054892,0.0015267253910486993,0.155,0.4897959183673469,2.4371073972302273e-05,0.0821242451059575,1.1947003094273802e-05
hierarchical_pretrain1,recovery_mid_30_90,all,0.03,0.48576021713695033,0.3495073511764346,0.796122841808121,0.0016315937291224083,0.18,1.0,4.157364563455934e-06,0.19283032417297363,1.0888140147784727e-06
hierarchical_pretrain1,recovery_mid_30_90,affected,0.0325,0.5054382084283635,0.3652115584214827,0.8204633683505526,0.001157360365765409,0.1625,0.5652173913043478,8.061815520855297e-05,0.04195425303085991,4.250789168249931e-05
hierarchical_pretrain1,recovery_mid_30_90,unaffected,0.03,0.4754256885405061,0.3442997121711103,0.767866299793634,0.001907443874441083,0.1625,0.5,1.2507035207304109e-05,0.2263767570257187,6.173863719675718e-06
hierarchical_pretrain1,recovery_long_ge90,all,0.0275,0.4842034781184433,0.3401353130633824,0.8399913156752062,0.0016129238071550644,0.1675,0.5555555555555556,2.251121058287027e-05,0.03954497016506431,1.1043077272092698e-05
hierarchical_pretrain1,recovery_long_ge90,affected,0.0325,0.4964377974167232,0.35501288030679384,0.82514861659891,0.0015914136503563017,0.1675,0.5555555555555556,5.3523384961594e-05,0.03954497016506431,2.8519740942165488e-05
hierarchical_pretrain1,recovery_long_ge90,unaffected,0.0275,0.4758719546188873,0.3372973666771704,0.8077099071875674,0.0018269134521333914,0.165,0.5,8.633714655730628e-07,-0.009227514266967773,4.4496119270957784e-07
hierarchical_pretrain1,severity_high_and_long,all,0.03,0.4847828037339295,0.3462373286343296,0.8081679665140491,0.001816523313477152,0.1675,0.5757575757575758,2.6558401575612118e-05,0.051152996493108345,1.267461685209375e-05
