epoch,train_loss,val_loss,val_residual_loss,val_selection_loss,val_regret_loss,val_oracle_gap_mean,val_target_normal_rate,val_target_incident_rate,val_target_fused_rate,val_hard_rate,val_selector_normal_mean,val_selector_incident_mean,val_selector_fused_mean,val_effective_gate_mean,val_base_gate_mean
1,0.8648323337642514,0.8726566365711169,0.6323313560603376,0.7989439966661479,0.27059519953696703,0.2277985473796955,0.43849366975540743,0.3871157770857179,0.1743905538506232,0.6101922873824641,0.6928862639626017,0.20633300191447654,0.10078073305162981,0.24921506285177686,0.43813297333924667
2,0.8243483207663711,0.8689423595336724,0.631678849934144,0.7913361876478591,0.26286307702587713,0.2277985473796955,0.43849366975540743,0.3871157770857179,0.1743905538506232,0.6101922873824641,0.6983128655042521,0.20577312938483844,0.09591400471249087,0.24637501916425025,0.43813297333924667
