epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.4526955184482393,0.4963342085679644,0.4723988797925017,0.21703408672380267,0.2211523122756459,0.42925718079605807
2,0.4343433181444804,0.4816310549202703,0.4579896090292678,0.21703408672380267,0.22121883259575403,0.41935021033926967
3,0.4256879684470949,0.47290904940460204,0.4508101922014485,0.21703408672380267,0.19631319872241687,0.40943990595860663
4,0.42037625795318967,0.4695083416842794,0.44738326372654624,0.21703408672380267,0.2004852619268273,0.40336055168343177
5,0.4168082895733061,0.4653796737771947,0.4436764161723887,0.21703408672380267,0.19559793347408003,0.3974453702155795
