epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_regret_loss,val_sparsity_loss,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,1.0934343748031907,0.9200657475447663,0.6438950527432601,0.6170991467066473,0.14318821839847942,0.6616816154207036,-0.07097090030192961,0.25516744709329137,0.2829885418643204,0.6813491108237126,0.643965640467187,0.13739753193140683,0.43813297333924667
2,0.8104711512851107,0.9070722876203995,0.6452439506284099,0.5811305276664387,0.1374004665516044,0.6657027785478492,-0.07097090030192961,0.25516744709329137,0.2829885418643204,0.6765130738655373,0.6558748844428162,0.1388167014149761,0.43813297333924667
3,0.8030749893492195,0.9023670239997049,0.6457743784431235,0.5684296367430434,0.1365314763157958,0.6622539380403955,-0.07097090030192961,0.25516744709329137,0.2829885418643204,0.6677860663754203,0.6572261005262527,0.14239471564244752,0.43813297333924667
