epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.6486531925049557,0.7459879019394267,0.629043082515902,0.5323109431386769,0.0,0.20533351961552626,0.1790806728085195,0.09494049026516356,0.32169225189384637,0.5512372825579136,-0.06738380127315732,0.24204827109170018,0.27433984363499425,0.0,0.0,0.16870769060706897,0.18798877066412595,0.37119704894479194,0.44851706949295717
2,0.6296304768058145,0.7428517081932595,0.629166005217674,0.5198034483535124,0.0,0.20549381440304518,0.16929964556734026,0.09123211297927471,0.2870651052774366,0.5141036424560116,-0.06738380127315732,0.24204827109170018,0.27433984363499425,0.0,0.0,0.15796951517712698,0.17905654549006933,0.3753888836628523,0.44851706949295717
3,0.6258812463207609,0.7401536756021362,0.6291171642779815,0.5083404625249782,0.0,0.20501683211538818,0.15910386852524697,0.08826248619051186,0.27181302113142863,0.49180061674534314,-0.06738380127315732,0.24204827109170018,0.27433984363499425,0.0,0.0,0.14714474311810738,0.16940934487562073,0.37956182495733926,0.44851706949295717
