epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.4078034199419476,0.4502630384663775,0.4502630384663775,0.21703408672380267,0.4857012684359121,1.0353354995848993
2,0.3889197675954728,0.43404643412160365,0.43404643412160365,0.21703408672380267,0.480388135234202,1.0134627245256893
3,0.378787396635328,0.42530183090571055,0.42530183090571055,0.21703408672380267,0.47809860251897496,0.9538680434757534
4,0.3721357490335192,0.42086735491840777,0.42086735491840777,0.21703408672380267,0.4787644967054186,0.9396810529085922
5,0.3688349621636527,0.41825162471871147,0.41825162471871147,0.21703408672380267,0.48046007673449,0.9435061840601303
