epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_event_focus_mean,val_affected_event_focus_mean,val_event_target_boost_mean,val_affected_event_target_boost_mean,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.76087304057589,0.8961137106507577,0.7456237717141684,0.5727408394079754,0.906812116549628,0.23571236205300988,0.1682933612153041,0.09915657123650888,0.3363869234761405,0.5247984386253586,0.4940684233655345,0.607450005849801,0.0,0.0,-0.07111491425723623,0.25539718935829203,0.28367635711685757,69971.44375213968,153628.256555974,0.15849630177857654,0.17319620884227982,0.36605727460359067,0.43833860955145293
2,0.7355896249698226,0.8906355922820428,0.7468028169284737,0.5452868598917909,0.885276296603194,0.22939355336754585,0.18033002294913744,0.0949651237940674,0.2969414143540279,0.4754151230721962,0.4940684233655345,0.607450005849801,0.0,0.0,-0.07111491425723623,0.25539718935829203,0.28367635711685757,69971.44375213968,153628.256555974,0.16575092071184594,0.18693234620029817,0.36228007659321165,0.43833860955145293
3,0.7331923793075951,0.888823349510142,0.7466344574753938,0.540823681715293,0.8743803720897046,0.22903330959060836,0.18097436155655824,0.09172081066367561,0.2817241514496345,0.4566331033570356,0.4940684233655345,0.607450005849801,0.0,0.0,-0.07111491425723623,0.25539718935829203,0.28367635711685757,69971.44375213968,153628.256555974,0.16682748783281592,0.18752318802393286,0.36166016873493867,0.43833860955145293
