epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.6970796823501587,0.766551923006773,0.6005272474139929,0.824924174696207,0.0,0.2430657260119915,0.0466989076230675,0.11663189856335521,0.4036204908043146,0.7185824178159237,-0.07103277812711895,0.2545823594555259,0.279145248234272,0.0,0.0,0.048038933193311095,0.04554183781147003,0.4162736162543297,0.4374733082950115
2,0.6572486221790313,0.7371396794915199,0.6021377760916948,0.6245901212096214,0.0,0.2222074894234538,0.15751481801271439,0.10350832436233759,0.3903505224734545,0.6688859388232231,-0.07103277812711895,0.2545823594555259,0.279145248234272,0.0,0.0,0.16517452895641327,0.15090641286224127,0.3640256766229868,0.4374733082950115
