epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_event_focus_mean,val_affected_event_focus_mean,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.7344422177144676,0.8719447021246038,0.7454980784085302,0.5800494432735018,0.0,0.23659299923434154,0.1677874204333781,0.09903269897622223,0.33817912891318397,0.5401621267816784,0.4940684233655345,0.607450005849801,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.15784444366873474,0.1725785056314661,0.3668768262422399,0.43833860955145293
2,0.7120609105012978,0.8682604779980029,0.7465378819426949,0.5569570635124985,0.0,0.23163812215280877,0.17642980243032494,0.0965369284367243,0.3072247636865076,0.5075515873441954,0.4940684233655345,0.607450005849801,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.16304420444480527,0.18284438094203906,0.3639110971970413,0.43833860955145293
3,0.7103770796660405,0.8663233480197198,0.7464919816096814,0.5490304702991738,0.0,0.2298794219680373,0.18132138070138665,0.09409932572571883,0.2882455740245145,0.4877290909072382,0.4940684233655345,0.607450005849801,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.16805229810350605,0.18804595849767852,0.36128380791000697,0.43833860955145293
