epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.6515375387137103,0.7503773968050799,0.6278400923037766,0.5612235925655502,0.0,0.22039046067258586,0.17994510269418068,0.09846699057642379,0.3494021789560739,0.5337797090212232,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.1690390606962708,0.18937898517185514,0.3948152088110923,0.476500548934006
2,0.6296910639781101,0.7470452982813722,0.6279407320611079,0.5477064008216506,0.0,0.218797971791333,0.17485127278751234,0.09497344978447035,0.3111326031205753,0.4993599407152948,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.16099815716057025,0.18681801922800442,0.39798621824243957,0.476500548934006
3,0.6268559625953626,0.7444085686837758,0.6283659839989265,0.5334342912140467,0.0,0.21557685248311437,0.1795234720844065,0.0916506218457724,0.285260338162527,0.4794346905783079,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.16324175131857618,0.19357055369222545,0.39633299694286556,0.476500548934006
