epoch,train_loss,val_loss,val_final_loss,val_source_loss,val_correction_l1,val_unaffected_correction,val_affected_correction,val_affected_rate,val_severity_high_rate,val_recovery_long_rate,val_high_long_rate
1,0.5145413151270226,0.6267745723724365,0.626757298151652,0.6267589866320292,0.0001750052758337309,0.00017276031558867544,0.00018056760538214198,0.29008283440272015,0.3133333331743876,0.3470000000397364,0.24966666662693024
2,0.5142732081533987,0.6267696373462677,0.62675310699145,0.6267589866320292,0.00017348432552535088,0.00016529209570338328,0.00019344808320359637,0.29008283440272015,0.3133333331743876,0.3470000000397364,0.24966666662693024
3,0.5155584197255629,0.6267711718877157,0.6267545048395793,0.6267589866320292,0.00017913565357836585,0.00016666606130699317,0.00020948399576203278,0.29008283440272015,0.3133333331743876,0.3470000000397364,0.24966666662693024
4,0.5161150773114795,0.6267643132209778,0.6267567778428396,0.6267589866320292,7.787178717747641e-05,7.540547009557485e-05,8.390212627515817e-05,0.29008283440272015,0.3133333331743876,0.3470000000397364,0.24966666662693024
5,0.5118160772172711,0.6267702309290568,0.6267531108856201,0.6267589866320292,0.00018430902723533412,0.0001711800234237065,0.00021634006636062016,0.29008283440272015,0.3133333331743876,0.3470000000397364,0.24966666662693024
