epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.39405477359181357,0.43311983682814625,0.43311983682814625,0.21703408672380267,0.4416691717996209,0.7899357426986838
2,0.37385525107383727,0.42413374106388557,0.42413374106388557,0.21703408672380267,0.44292445239119643,0.7818092840495725
3,0.3670676750796182,0.4178767604784621,0.4178767604784621,0.21703408672380267,0.4419903339934814,0.7749436593390376
4,0.3627706993193853,0.41464493096752225,0.41464493096752225,0.21703408672380267,0.44371975343221676,0.770199056424249
5,0.35961193044980366,0.4125449657929919,0.4125449657929919,0.21703408672380267,0.4415004969153328,0.7507753074230376
