epoch,train_loss,val_loss,val_final_loss,val_incident_loss,val_branch_loss,val_gate_loss,val_hard_rate,val_affected_rate,val_gate_mean
1,0.5218952685404735,0.6199968790118313,0.6199968790118313,0.7178890788465361,0.9332947522269174,0.7086653744549998,0.5632652618672006,0.2938357565530315,0.4530942528613501
2,0.5201036548538572,0.6194072849923558,0.6194072849923558,0.7268852706275465,0.9411911681799479,0.7068084069899768,0.5668675319049017,0.2938357565530315,0.4420370771475991
3,0.5194404880711987,0.6190368606410831,0.6190368606410831,0.7302768957263923,0.9478063551337292,0.7078606604631941,0.5648990356158982,0.2938357565530315,0.4397313948303655
