model,group,subset,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,best_f1_selected_gain,hp_threshold,hp_precision,hp_recall,hp_selected_gain,hp_selected_rate
element_normal_veto,recovery_short_lt30,unaffected,0.0275,0.46951598547009243,0.3396657597005741,0.7600891168938254,0.0015303068564038313,0.14,0.6,1.5231921232688922e-05,0.14005640804767608,6.09540974197643e-06
element_normal_veto,recovery_mid_30_90,all,0.0275,0.4837625354140925,0.348259015746016,0.7918698578597055,0.0017028212758709808,0.1475,0.5,2.078682281727967e-06,0.006359070539474487,1.0888140147784727e-06
element_normal_veto,recovery_mid_30_90,affected,0.0275,0.5062767552675387,0.362990971110244,0.8364567700646186,0.0014925723797870837,0.1475,0.5,6.201396554504074e-06,0.006359070539474487,3.6963384071738537e-06
element_normal_veto,recovery_mid_30_90,unaffected,0.0275,0.47225071706239036,0.3406799865425964,0.7693890313301232,0.0018109863146597797,0.115,0.4102060843964671,0.0013069851791632794,0.021540914513207277,0.0007863958912936945
element_normal_veto,recovery_long_ge90,all,0.025,0.4820794623773854,0.3385959012345779,0.8365956246210613,0.001268080946010653,0.15,0.45454545454545453,2.5012456203189187e-06,0.006845235824584961,1.4996771604076504e-06
element_normal_veto,recovery_long_ge90,affected,0.0275,0.4936297912781736,0.34942410743203783,0.8405003128144499,0.0007023728460627722,0.15,0.45454545454545453,5.947042773510444e-06,0.006845235824584961,3.873051239059511e-06
element_normal_veto,recovery_long_ge90,unaffected,0.025,0.4736516640841888,0.3345493695256105,0.8107558817181092,0.0017157264106684403,0.1375,0.4339622641509434,1.9857543708180444e-05,0.03325935200137912,1.1791471606803813e-05
element_normal_veto,severity_high_and_long,all,0.025,0.482465361090929,0.3385293222230992,0.8393335518577253,0.0012288465823378412,0.15,0.6,2.096715913864115e-06,0.06746947765350342,9.601982463707386e-07
element_normal_veto,severity_high_and_long,affected,0.0275,0.49260225717479045,0.3483674793391961,0.8406620075311764,0.0005090729497520676,0.15,0.6,4.758536020531497e-06,0.06746947765350342,2.358671916755864e-06
element_normal_veto,severity_high_and_long,unaffected,0.025,0.4743557646369421,0.33484110749373364,0.8131710236480197,0.0018326964671141308,0.1125,0.40278422273781905,0.0021690158090766315,0.013923370696846266,0.0013959871361890717
focused_impact_veto,overall,all,0.03,0.4723631189934542,0.33402768208888345,0.8062780290197582,0.0013837901810643029,0.13,0.43043478260869567,0.00010370933729733467,0.013219871323393738,6.330362925211165e-05
focused_impact_veto,overall,affected,0.03,0.48804064788361845,0.3416501182982059,0.8539357589707272,0.0010005712863131937,0.13,0.45694444444444443,0.00024271128423040603,0.010490244233773814,0.00015513476686476515
