epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_event_focus_mean,val_affected_event_focus_mean,val_event_target_boost_mean,val_affected_event_target_boost_mean,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.7551749823199716,0.8871832255670691,0.7504468427174551,0.6442810965988254,0.0,0.23048364485179426,0.24774803864715117,0.09776105325042854,0.3503737012436438,0.5131994734476463,0.4940684233655345,0.607450005849801,0.4940684233655345,0.607450005849801,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.226982035740154,0.2553117378153486,0.3664740326571081,0.476500548934006
2,0.7216476817039927,0.8822081727509791,0.7503576518329437,0.6233891645305494,0.0,0.22686107315477627,0.244419949568326,0.09316635932091041,0.30804771958087984,0.47146977507998705,0.4940684233655345,0.607450005849801,0.4940684233655345,0.607450005849801,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.21611539446728067,0.25463072875822623,0.3709964014026083,0.476500548934006
3,0.7184257587050177,0.8795325507900561,0.7511659903931969,0.6061064903558995,0.0,0.22217638288732672,0.2533756236228499,0.08973740142748111,0.28653079907561935,0.4525767364656219,0.4940684233655345,0.607450005849801,0.4940684233655345,0.607450005849801,-0.07401270333132957,0.24765794707442423,0.2870766698497895,0.0,0.0,0.22082856013039456,0.26416820604704866,0.36819433697034787,0.476500548934006
