group,label,samples,source_all_mae,source_affected_mae,source_unaffected_mae,adapter_all_mae,adapter_affected_mae,adapter_unaffected_mae,all_delta,affected_delta,unaffected_delta
overall,all test events,27499,0.7092097476928063,1.1046952501733953,0.5236560740427358,0.7092070196859063,1.104693761276897,0.5236527673361955,-2.7280069000434892e-06,-1.488896498313963e-06,-3.3067065403624696e-06
severity_low,severity <= 1.557,9167,0.5708375631212049,0.8361752104437026,0.5049174938271191,0.5708339075328457,0.8361694617010098,0.5049143622323919,-3.655588359241513e-06,-5.7487426927682606e-06,-3.131594727201481e-06
severity_mid,1.557 < severity <= 2.578,9167,0.6626364973870112,0.9590187220864738,0.525834256214331,0.662633171452623,0.9590148370863495,0.525831180958682,-3.3259343882319214e-06,-3.885000124270732e-06,-3.0752556490210026e-06
severity_high,severity > 2.578,9165,0.8370981747883645,1.2894421411147976,0.5373077333128847,0.8370965617784567,1.2894436279280028,0.5373040502665469,-1.613009907752705e-06,1.486813205220372e-06,-3.683046337799034e-06
recovery_short_lt30,recovery < 30 min,12563,0.6068639592694105,0.9364992550384967,0.5056042161480601,0.6068606652537718,0.9364971957816424,0.5056005464018629,-3.2940156386995767e-06,-2.0592568543698064e-06,-3.669746197143553e-06
recovery_mid_30_90,30 <= recovery < 90 min,3380,0.6708174133625585,1.0286134675108025,0.5214139031190552,0.6708134839561214,1.028604120178473,0.5214122066630942,-3.929406437119809e-06,-9.347332329490143e-06,-1.6964559610421759e-06
recovery_long_ge90,recovery >= 90 min,11556,0.793632556851909,1.1938029528351704,0.5407746455983173,0.793630549249645,1.1938032086546058,0.5407712083382835,-2.007602263986996e-06,2.558194354129739e-07,-3.437260033822831e-06
severity_high_and_long,severity high and recovery >= 90 min,8029,0.8410932589786217,1.2770558013054187,0.5417594231307862,0.8410916633991921,1.277057183339745,0.5417558027193247,-1.5955794296917958e-06,1.3820343263137858e-06,-3.620411461513484e-06
