group,label,samples,base_all_mae,base_affected_mae,base_unaffected_mae,candidate_all_mae,candidate_affected_mae,candidate_unaffected_mae,all_delta,affected_delta,unaffected_delta
overall,all test events,27499,0.7074555703134052,1.1025956494043687,0.5220639674538713,0.7074121813092319,1.1025880795145402,0.5220037689081972,-4.3389004173333134e-05,-7.5698898285292415e-06,-6.019854567407279e-05
severity_low,severity <= 1.557,9167,0.5693468602346272,0.8350892825458223,0.5033262350784429,0.5693066365614669,0.8350820662942715,0.5032778064577739,-4.022367316036668e-05,-7.21625155075678e-06,-4.842862066900544e-05
severity_mid,1.557 < severity <= 2.578,9167,0.661428929481805,0.9594595562752728,0.5238658119220164,0.661390435079176,0.9594425200122775,0.5238174243464543,-3.8494402628930224e-05,-1.703626299531802e-05,-4.8387575562136576e-05
severity_high,severity > 2.578,9165,0.8347041705984175,1.2852801752488614,0.5360854194482962,0.834654547376043,1.2852789959069422,0.5360036923318352,-4.9623222374450826e-05,-1.179341919232968e-06,-8.172711646103892e-05
recovery_short_lt30,recovery < 30 min,12563,0.6060374556502371,0.937300872749446,0.5042775699801801,0.6060061465409237,0.937317053815068,0.5042316877357552,-3.1309109313482075e-05,1.6181065622067337e-05,-4.5882244424921836e-05
recovery_mid_30_90,30 <= recovery < 90 min,3380,0.6689673689585113,1.0261243120767694,0.5198307396674603,0.6688800979633189,1.0259764801987152,0.5197687056012379,-8.72709951923456e-05,-0.00014783187805411657,-6.203406622240504e-05
recovery_long_ge90,recovery >= 90 min,11556,0.791224322970746,1.1904905539581174,0.5389377075048712,0.7911830903697277,1.1904991720472737,0.538864998064975,-4.123260101829285e-05,8.618089156309239e-06,-7.270943989623468e-05
