model,group,subset,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,best_f1_selected_gain,hp_threshold,hp_precision,hp_recall,hp_selected_gain,hp_selected_rate
rankalign_impact_veto,severity_high,affected,0.0325,0.5002127096204766,0.35953628440073054,0.8217341439402397,0.0013919271369906444,0.13,0.44857142857142857,0.0006829165029455305,0.017803735718840644,0.00045286729694293007
rankalign_impact_veto,severity_high,unaffected,0.03,0.48465886724079354,0.34800931825981063,0.7980033407139805,0.0019961553039601555,0.15,1.0,1.1098717543187885e-06,0.18940699100494385,2.8584503940230945e-07
rankalign_impact_veto,recovery_short_lt30,all,0.0275,0.4853200149483682,0.34414384741009535,0.8228891283328078,0.0012299876842308726,0.14,0.4423076923076923,3.437232400249274e-05,0.03699972824408458,1.9398066796123892e-05
rankalign_impact_veto,recovery_short_lt30,affected,0.03,0.49603372755880704,0.3523877093322794,0.8373803435244065,0.0005344503312370042,0.14,0.45161290322580644,7.920523207132997e-05,0.033030450103744384,4.920978608029767e-05
rankalign_impact_veto,recovery_short_lt30,unaffected,0.0275,0.48150741952754894,0.343225781913174,0.8063941574411997,0.0015012292561332743,0.14250000000000002,0.5,5.0773070775629735e-06,0.06953575760126114,2.4381638967905715e-06
rankalign_impact_veto,recovery_mid_30_90,all,0.03,0.4937557386206764,0.35721917283872623,0.7992429439129947,0.0015980895791884797,0.14250000000000002,0.5,1.6629458253823735e-05,0.03451565094292164,8.710512118227782e-06
rankalign_impact_veto,recovery_mid_30_90,affected,0.03,0.5125653119439658,0.3680211760952384,0.8440906892232131,0.0011086382807513593,0.14,0.5625,5.581256899053667e-05,0.03097042441368103,2.957070725739083e-05
rankalign_impact_veto,recovery_mid_30_90,unaffected,0.0275,0.48421089723498284,0.3441776894257971,0.816356075292352,0.001755352945281426,0.1475,1.0,3.126758801826027e-06,0.14875757694244385,7.717329649594647e-07
rankalign_impact_veto,recovery_long_ge90,all,0.03,0.49119649911637503,0.3503185216058455,0.8215946541377606,0.001609012350018381,0.15,0.75,1.5007473721913513e-06,0.2014429196715355,5.453371492391456e-07
rankalign_impact_veto,recovery_long_ge90,affected,0.0325,0.4998310271738697,0.35918074013366585,0.821531625184061,0.001365256220204951,0.15,0.6666666666666666,2.3788171094041776e-06,0.2054548958937327,1.0562867015616846e-06
rankalign_impact_veto,recovery_long_ge90,unaffected,0.03,0.484705743980211,0.34825023606713473,0.796992877185409,0.0018924402847432136,0.15,1.0,8.633714655730628e-07,0.18940699100494385,2.2248059635478892e-07
rankalign_impact_veto,severity_high_and_long,all,0.03,0.4915014568128503,0.3499492079522448,0.8253505534281654,0.0016848274093565498,0.15,0.5,6.989053046213716e-07,0.1833304613828659,3.8407929854829547e-07
rankalign_impact_veto,severity_high_and_long,affected,0.0325,0.49917061217729114,0.35837365794908277,0.8221909568781466,0.0014249623977414488,0.13,0.44329896907216493,0.0006820568296095146,0.0158952560928679,0.0004575823518506376
rankalign_impact_veto,severity_high_and_long,unaffected,0.03,0.4852562654201491,0.3480588833788123,0.8009890512180098,0.002028528013114056,0.15,1.0,1.2494330697446034e-06,0.18940699100494385,3.2389492719003984e-07
