epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.6544027347473582,0.7428831382101425,0.6219697689957017,0.5551748380008849,0.0,0.2142388957671538,0.16875608200612274,0.09790059179271668,0.3383572379067841,0.5401161641484457,-0.07097090030192961,0.25516744709329137,0.2829885418643204,0.0,0.0,0.16112508145210394,0.17546783941978056,0.36531111773706715,0.43813297333924667
2,0.6327636731658012,0.7395125804270672,0.6227719356041581,0.535704414753096,0.0,0.21084629832800428,0.17254934104969957,0.09499723444049059,0.30676192600447116,0.5074378033689912,-0.07097090030192961,0.25516744709329137,0.2829885418643204,0.0,0.0,0.16252248945331296,0.1814412663424517,0.3639817762746259,0.43813297333924667
3,0.6302742373411823,0.7371489099018054,0.6228334444204204,0.5250916205318527,0.0,0.21001612131867414,0.1678884127539178,0.09223223190597785,0.28742040513068673,0.4875746024303835,-0.07097090030192961,0.25516744709329137,0.2829885418643204,0.0,0.0,0.15726072098683594,0.17734409362863326,0.36589229920676863,0.43813297333924667
