epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.672566932439804,0.7414180785417557,0.6005560401827097,0.8028031960129738,0.0,0.24195590894669294,0.05425392696633935,-0.07103277812711895,0.2545823594555259,0.279145248234272,0.0,0.0,0.056022305274382234,0.0527288718149066,0.4127439484000206,0.4374733082950115
2,0.6355793297290802,0.7247767373919487,0.6010924987494946,0.6860890612006187,0.0,0.23224791418761015,0.10955215012654662,-0.07103277812711895,0.2545823594555259,0.279145248234272,0.0,0.0,0.11468942556530237,0.1051214225590229,0.38656911440193653,0.4374733082950115
