epoch,train_loss,train_positive_rate,val_score_mean,val_positive_rate,val_score_pos_mean,val_score_neg_mean,val_score_pos_neg_gap,val_auc
1,0.6666633953075337,0.2474754266760242,0.48217353845162303,0.25562557511239886,0.5541101301365792,0.4574697921043725,0.09664033803220667,0.6960055336214721
2,0.6168767580297637,0.24751641062952515,0.45647397025985004,0.25562557511239886,0.5919035266383099,0.4099661165136233,0.18193741012468662,0.7232436770291356
