epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.43733864086014884,0.4770829816135549,0.4527704399748642,0.21703408672380267,0.22939017543601728,0.4281010894324836
2,0.41296418876875013,0.4595414814598876,0.43648415357639675,0.21703408672380267,0.21110575849044327,0.4167346231356258
3,0.40323870040121534,0.45302225476827823,0.4294084547011667,0.21703408672380267,0.22647878657624723,0.4096620810293082
4,0.3963511132058643,0.4461546454271279,0.42427405147714103,0.21703408672380267,0.19697648950204258,0.4010589667110972
5,0.39194267704373315,0.4420311823074069,0.42045158036397523,0.21703408672380267,0.19609055144866008,0.392502466613444
