epoch,train_loss,val_loss,val_final_loss,val_source_loss,val_target_loss,val_correction_l1,val_unaffected_correction,val_non_tail_affected_correction,val_affected_correction,val_affected_rate,val_target_rate,val_severity_high_rate,val_recovery_long_rate,val_high_long_rate
1,0.8577982486562526,1.0079782409667968,0.6391696079572042,0.6395620644887289,0.18396720786889395,0.008979651996244987,0.008755816741536061,0.008728581669429938,0.009510760289927324,0.29255391534169517,0.16791752123832704,0.33283333357175193,0.35583333309491477,0.26950000003973645
2,0.8580894756824412,1.0077735616366068,0.6391954514185587,0.6395620644887289,0.18400080800056456,0.00632438825443387,0.0058659000645081205,0.005664069755623738,0.007390531871467829,0.29255391534169517,0.16791752123832704,0.33283333357175193,0.35583333309491477,0.26950000003973645
3,0.8566280124035287,1.007486608505249,0.6390383146603902,0.6395620644887289,0.18382851215203602,0.008552732303738594,0.008102680284529925,0.007722791772335768,0.00958356744547685,0.29255391534169517,0.16791752123832704,0.33283333357175193,0.35583333309491477,0.26950000003973645
4,0.8576473438993414,1.0080532687505086,0.639380012512207,0.6395620644887289,0.18413561081886293,0.0041541487574577336,0.003999172573288282,0.0040415580378224455,0.004511138084034125,0.29255391534169517,0.16791752123832704,0.33283333357175193,0.35583333309491477,0.26950000003973645
5,0.8582388365522344,1.0082487656275432,0.639537009080251,0.6395620644887289,0.18429805850982667,0.001150523224224647,0.0011289073424413801,0.0011839515697211027,0.001201002956988911,0.29255391534169517,0.16791752123832704,0.33283333357175193,0.35583333309491477,0.26950000003973645
