group,label,samples,source_all_mae,source_affected_mae,source_unaffected_mae,adapter_all_mae,adapter_affected_mae,adapter_unaffected_mae,all_delta,affected_delta,unaffected_delta
overall,all test events,27499,0.7075320097413879,1.1021402776906941,0.5223899233238815,0.7073171381079023,1.101749368083373,0.5222576402539081,-0.00021487163348554716,-0.00039090960732113267,-0.00013228306997337125
severity_low,severity <= 1.557,9167,0.5699668132203763,0.8362699334087399,0.5038068943043724,0.5697959830300745,0.8358921331832453,0.5036874854086296,-0.00017083019030184055,-0.0003778002254946067,-0.00011940889574280078
severity_mid,1.557 < severity <= 2.578,9167,0.6619134688131466,0.9600977484703824,0.5242794291288542,0.6615985273065134,0.9595164296059451,0.5240874659272902,-0.0003149415066332484,-0.0005813188644373524,-0.00019196320156400493
severity_high,severity > 2.578,9165,0.8340834025266681,1.283557931701142,0.5361946831563167,0.8339272592055832,1.2832934423737148,0.5361103181144432,-0.0001561433210849339,-0.00026448932742728637,-8.436504187347982e-05
recovery_short_lt30,recovery < 30 min,12563,0.6065197547853247,0.9378686397250612,0.5047336219892714,0.6062905291017544,0.9374279955756583,0.5045693316485697,-0.00022922568357031103,-0.0004406441494029245,-0.00016429034070175597
recovery_mid_30_90,30 <= recovery < 90 min,3380,0.6697293484390626,1.0276064715839364,0.5202919661754265,0.6694373495735387,1.0269083572522044,0.5201695281781411,-0.0002919988655238903,-0.0006981143317319471,-0.00012243799728539617
recovery_long_ge90,recovery >= 90 min,11556,0.7908324292630402,1.1892121895105756,0.5391059714918369,0.7906473627906596,1.1889018762372308,0.5390000600819279,-0.0001850664723805906,-0.00031031327334485326,-0.00010591140990900971
severity_high_and_long,severity high and recovery >= 90 min,8029,0.8375877117093103,1.2705994750053307,0.540279907161997,0.8374537978109112,1.2703659729350654,0.5402143842303981,-0.00013391389839911838,-0.00023350207026529013,-6.552293159889366e-05
