group,label,samples,no_decay_all_model_robust_mae,no_decay_affected_model_robust_mae,no_decay_unaffected_model_robust_mae,no_decay_all_improvement_pct,no_decay_affected_improvement_pct,no_decay_h01_all_model_robust_mae,no_decay_h01_affected_model_robust_mae,no_decay_h02_all_model_robust_mae,no_decay_h02_affected_model_robust_mae,no_decay_h03_all_model_robust_mae,no_decay_h03_affected_model_robust_mae,no_decay_h04_all_model_robust_mae,no_decay_h04_affected_model_robust_mae,no_decay_h05_all_model_robust_mae,no_decay_h05_affected_model_robust_mae,no_decay_h06_all_model_robust_mae,no_decay_h06_affected_model_robust_mae,no_decay_h07_all_model_robust_mae,no_decay_h07_affected_model_robust_mae,no_decay_h08_all_model_robust_mae,no_decay_h08_affected_model_robust_mae,no_decay_h09_all_model_robust_mae,no_decay_h09_affected_model_robust_mae,no_decay_h10_all_model_robust_mae,no_decay_h10_affected_model_robust_mae,no_decay_h11_all_model_robust_mae,no_decay_h11_affected_model_robust_mae,no_decay_h12_all_model_robust_mae,no_decay_h12_affected_model_robust_mae,decay_all_model_robust_mae,decay_affected_model_robust_mae,decay_unaffected_model_robust_mae,decay_all_improvement_pct,decay_affected_improvement_pct,decay_h01_all_model_robust_mae,decay_h01_affected_model_robust_mae,decay_h02_all_model_robust_mae,decay_h02_affected_model_robust_mae,decay_h03_all_model_robust_mae,decay_h03_affected_model_robust_mae,decay_h04_all_model_robust_mae,decay_h04_affected_model_robust_mae,decay_h05_all_model_robust_mae,decay_h05_affected_model_robust_mae,decay_h06_all_model_robust_mae,decay_h06_affected_model_robust_mae,decay_h07_all_model_robust_mae,decay_h07_affected_model_robust_mae,decay_h08_all_model_robust_mae,decay_h08_affected_model_robust_mae,decay_h09_all_model_robust_mae,decay_h09_affected_model_robust_mae,decay_h10_all_model_robust_mae,decay_h10_affected_model_robust_mae,decay_h11_all_model_robust_mae,decay_h11_affected_model_robust_mae,decay_h12_all_model_robust_mae,decay_h12_affected_model_robust_mae,all_decay_delta,all_decay_gain_pct,affected_decay_delta,affected_decay_gain_pct,unaffected_decay_delta,unaffected_decay_gain_pct,h01_affected_decay_delta,h01_affected_decay_gain_pct,h02_affected_decay_delta,h02_affected_decay_gain_pct,h03_affected_decay_delta,h03_affected_decay_gain_pct,h04_affected_decay_delta,h04_affected_decay_gain_pct,h05_affected_decay_delta,h05_affected_decay_gain_pct,h06_affected_decay_delta,h06_affected_decay_gain_pct,h07_affected_decay_delta,h07_affected_decay_gain_pct,h08_affected_decay_delta,h08_affected_decay_gain_pct,h09_affected_decay_delta,h09_affected_decay_gain_pct,h10_affected_decay_delta,h10_affected_decay_gain_pct,h11_affected_decay_delta,h11_affected_decay_gain_pct,h12_affected_decay_delta,h12_affected_decay_gain_pct
recovery_short_lt30,recovery < 30 min,12563,0.617390668274432,0.9590726725893418,0.5124303483719435,11.188732821471566,8.676663027874058,0.48169709847114944,0.6673315158274228,0.5278556878470887,0.765531021599941,0.5611930887630124,0.8295349325499228,0.5853725947932319,0.8840364293532373,0.6023635895324485,0.9246970203801922,0.6183884366743649,0.95509754971574,0.634973182457408,0.9911282174666048,0.65062943819795,1.0290848853957741,0.667189534177177,1.0634672010683557,0.679198452000036,1.1019301680186797,0.6922990811290073,1.1329727947066197,0.7080223101189376,1.1646364566950878,0.6181040037384004,0.9572485061518682,0.5139231524331154,11.086119954556235,8.850360987396648,0.481835455505223,0.6654978531959768,0.5284910172164855,0.7636873770021652,0.5622200541047915,0.8281534113445598,0.5863842350979149,0.8827124986199272,0.6031434293239836,0.9226611639039626,0.6190115605194988,0.9536119520421265,0.6359324031670208,0.9895623246787082,0.6517317669761664,1.0283951789000172,0.6678122251862554,1.0618699299617744,0.680210202910064,1.1005215774595452,0.6925097930584974,1.1293929810760204,0.708459953298105,1.1614904186636634,0.0007133354639683454,-0.11554037024273027,-0.0018241664374736288,0.19020106500883538,0.0014928040611719151,-0.29131843301528565,-0.0018336626314460203,0.27477536845723016,-0.001843644597775862,0.24083212120165817,-0.0013815212053630566,0.16654165498689402,-0.0013239307333101635,0.14975974850705573,-0.002035856476229614,0.22016470599121915,-0.001485597673613559,0.15554407757152225,-0.00156589278789665,0.1579909400520535,-0.0006897064957569476,0.06702134153799125,-0.001597271106581255,0.1501946750192805,-0.0014085905591345593,0.12782938520208306,-0.0035798136305993378,0.31596642455358526,-0.0031460380314243253,0.2701304783427354
recovery_mid_30_90,30 <= recovery < 90 min,3380,0.6818515114746025,1.0519823596436777,0.5272973879914009,10.497706877765548,7.521870768224775,0.5229492506473373,0.7500026210337045,0.5836514640840647,0.8665658310455502,0.6243700035276645,0.9612748229125089,0.6512840688594567,1.007302674143757,0.6770193134812321,1.0589028590797833,0.696176619621499,1.0869640184441256,0.7087456438053558,1.1075672910431753,0.7224328372426458,1.1244822156497232,0.7329894154152033,1.1438149960376023,0.741815687809325,1.1522007990255687,0.7551742604853706,1.175422276529125,0.7656939644308088,1.1893837206465812,0.6847355884066623,1.0544666663408306,0.5303483747303758,10.119132518662,7.3034792394271895,0.5233900367620641,0.7488917116025927,0.5843500979783668,0.8655428947099248,0.6261979057811755,0.960902992452906,0.6534383818404025,1.0078693504761504,0.6793228727135715,1.05945630639695,0.6988606057867297,1.0886901529251265,0.7117607814812448,1.1100486663320202,0.725796797097033,1.1284464634633562,0.7373504034501592,1.1494372962588484,0.7466244390292706,1.157616341173268,0.7597126071955628,1.1813056978969119,0.7701082111975152,1.1954911385570108,0.0028840769320597204,-0.42297727342753655,0.002484306697152938,-0.2361547866633819,0.003050986738974859,-0.5786083543096584,-0.0011109094311118062,0.14812073984230553,-0.0010229363356253351,0.11804485002496776,-0.0003718304596028732,0.03868097350935359,0.0005666763323934898,-0.05625680810141647,0.0005534473171666665,-0.052266108493429504,0.001726134481000896,-0.15880327699086816,0.002481375288844845,-0.22403833238048518,0.003964247813633026,-0.3525398408673358,0.0056223002212461015,-0.49153929968769805,0.005415542147699348,-0.47001721855073725,0.005883421367786967,-0.5005368270848137,0.00610741791042968,-0.513494325204781
recovery_long_ge90,recovery >= 90 min,11556,0.814018665970362,1.2339208892121836,0.5486927142707843,14.421760873996242,13.813922741758205,0.574050450294822,0.7845432081059802,0.6498994186720884,0.9231357859988334,0.7112045042405282,1.0357535191935892,0.7546069718287329,1.1179279571590184,0.7878548096602445,1.1816618023621712,0.8197479183644629,1.2443314378382495,0.8509998898454655,1.3025809204954248,0.8781336208851079,1.3556535101488754,0.903652160030949,1.40480996316255,0.9278850783147008,1.4513152030636818,0.9450170010835898,1.4833465270373147,0.9663021122979907,1.5225666849727246,0.8110913286391507,1.2223646978501244,0.5512177171703322,14.72951349025136,14.621091831972217,0.5734194425051711,0.782029453953651,0.6490835136352409,0.9191351535332931,0.7097282273857698,1.0287672136006962,0.7524637812797449,1.1090490451521815,0.7845012706800794,1.1699139836121664,0.8164091762583051,1.2321016177832533,0.8471873569060032,1.2890929766976753,0.8750757163408966,1.342672230186786,0.8991032481950203,1.3876652024212701,0.9240014124457837,1.435395338061043,0.9408850200843885,1.466592373164376,0.9623562804659241,1.5065260450163174,-0.0029273373312113105,0.3596155043596867,-0.01155619136205921,0.9365423231822783,0.0025250028995479346,-0.46018524282825185,-0.0025137541523292395,0.320409905580327,-0.004000632465540277,0.4333742149549094,-0.006986305592892927,0.6745142993414383,-0.008878912006836881,0.7942293552977054,-0.011747818750004857,0.9941777525955968,-0.012229820054996177,0.9828426481165486,-0.013487943797749535,1.0354783787727766,-0.01298127996208942,0.9575662117869513,-0.017144760741279796,1.2204327411433644,-0.015919865002638867,1.0969267715953448,-0.01675415387293877,1.1294834731842338,-0.016040639956407254,1.0535262668442407
