epoch,train_loss,val_loss,val_final_loss,val_incident_loss,val_branch_loss,val_gate_loss,val_normal_better_gate_loss,val_convex_gate_loss,val_hard_rate,val_affected_rate,val_normal_better_rate,val_convex_target_rate,val_gate_mean
1,0.5176588815108986,0.6245303494152408,0.6192298960620433,0.7140252106812506,0.9389720483007434,0.7071803991780711,0.664030471818572,0.10600909067267467,0.5461376798863037,0.2938357565530315,0.2848498517011625,0.9175839573257143,0.47618405822000043
2,0.5153016121524154,0.6267279770022506,0.6214667894688423,0.7259657973869335,0.9493582507267018,0.7067899434013916,0.6788110128415443,0.10522380925712418,0.5542750172258362,0.2938357565530315,0.29328002016334576,0.9206251824485729,0.479625980144329
3,0.5147809467877552,0.6250465341073036,0.619807777848402,0.7269621769111069,0.9514381859613501,0.7044799524192653,0.659904421942971,0.10477510764098094,0.5538020313908408,0.2938357565530315,0.2930042804266973,0.9202824218760448,0.472618486829426
