epoch,train_loss,val_loss,val_final_loss,val_incident_loss,val_branch_loss,val_gate_loss,val_normal_better_gate_loss,val_hard_rate,val_affected_rate,val_normal_better_rate,val_gate_mean
1,0.5563746229478508,0.6582837900104118,0.628360083404366,1.2559831899390241,1.440863347755479,0.685610921184562,0.5984741438745187,0.7711510715114054,0.2938357565530315,0.0021084980596939675,0.16281238879928112
2,0.5595007933628787,0.6525399349581416,0.6338698403939773,1.4911054762043965,1.6876165414093212,0.6522914730168009,0.37340188214159387,0.7942222135314302,0.2938357565530315,7.30006826435079e-05,0.1362829422622215
3,0.5580917040633547,0.6403720308884657,0.6329830415564749,1.6656994086428483,1.8688459648656666,0.62757440188371,0.14777978311373494,0.8111117228707481,0.2938357565530315,2.165781200928145e-05,0.12339088604471447
