epoch,train_loss,val_loss,val_residual_loss,val_reliability_loss,val_branch_gap,val_gate_mean,val_base_gate_mean
1,0.376776450304758,0.43163832133455415,0.4109037948528082,0.6911508898790549,0.30426969273638865,0.5217139637498813,0.5201853381142719
2,0.376235043151038,0.4315622177261965,0.4108399444636887,0.6907424740659093,0.30426969273638865,0.5199161146263356,0.5201853381142719
3,0.37667127677372525,0.4314893874453584,0.41078348093471967,0.6901969290644859,0.30426969273638865,0.5201940164750506,0.5201853381142719
