group,label,samples,source_all_mae,source_affected_mae,source_unaffected_mae,adapter_all_mae,adapter_affected_mae,adapter_unaffected_mae,all_delta,affected_delta,unaffected_delta
overall,all test events,27499,0.7092097476928063,1.1046952501733953,0.5236560740427358,0.7085207538626224,1.1041770401258768,0.5228869534510366,-0.0006889938301839482,-0.0005182100475185081,-0.0007691205916992017
severity_low,severity <= 1.557,9167,0.5708375631212049,0.8361752104437026,0.5049174938271191,0.5703778740786326,0.8353670595801452,0.504544379398816,-0.0004596890425723199,-0.0008081508635573442,-0.0003731144283031229
severity_mid,1.557 < severity <= 2.578,9167,0.6626364973870112,0.9590187220864738,0.525834256214331,0.6616809218705214,0.957757952018493,0.5250195587053109,-0.0009555755164898372,-0.0012607700679807543,-0.0008146975090200792
severity_high,severity > 2.578,9165,0.8370981747883645,1.2894421411147976,0.5373077333128847,0.8364947626897921,1.289524752331458,0.5362496544513111,-0.0006034120985723979,8.261121666031102e-05,-0.001058078861573608
recovery_short_lt30,recovery < 30 min,12563,0.6068639592694105,0.9364992550384967,0.5056042161480601,0.6063967068600575,0.93593517620024,0.505166710792195,-0.0004672524093529695,-0.0005640788382567097,-0.00043750535586506434
recovery_mid_30_90,30 <= recovery < 90 min,3380,0.6708174133625585,1.0286134675108025,0.5214139031190552,0.6696510952482251,1.0265048454231707,0.5206410562660858,-0.0011663181143334311,-0.0021086220876318507,-0.000772846852969411
recovery_long_ge90,recovery >= 90 min,11556,0.793632556851909,1.1938029528351704,0.5407746455983173,0.7929010208834987,1.1936080938989033,0.5397039999866372,-0.0007315359684103573,-0.00019485893626702833,-0.0010706456116801322
severity_high_and_long,severity high and recovery >= 90 min,8029,0.8410932589786217,1.2770558013054187,0.5417594231307862,0.8405054241118838,1.2772314090364023,0.5406474045459382,-0.0005878348667379685,0.00017560773098357352,-0.0011120185848479958
