epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_node_event_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_event_focus_mean,val_affected_event_focus_mean,val_event_target_boost_mean,val_affected_event_target_boost_mean,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_node_event_target_mean,val_node_event_positive_rate,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.7617219044904041,0.8823393360469,0.749633986474063,0.5537426249799725,0.4748022783541263,0.0,0.22570690629785087,0.1839311808480338,0.11085218758931596,0.42414531104779335,0.5422853438424068,0.4940684233655345,0.607450005849801,0.0,0.0,-0.06738380127315732,0.24204827109170018,0.27433984363499425,0.0,0.0,0.8468238674627107,0.8468238674627107,0.17337166973782173,0.18803377725599726,0.3690720356620774,0.44851706949295717
2,0.7179290705425724,0.8730356537573389,0.7501902573364151,0.530996961942155,0.28068738429565127,0.0,0.22243530372567716,0.1774489161087527,0.09624995752500777,0.36301183426106726,0.48603407949137795,0.4940684233655345,0.607450005849801,0.0,0.0,-0.06738380127315732,0.24204827109170018,0.27433984363499425,0.0,0.0,0.8468238674627107,0.8468238674627107,0.1606477067542786,0.1848285562481549,0.37421408930448424,0.44851706949295717
3,0.711728111573845,0.8695504003867267,0.7501293405242588,0.520366365970385,0.2517484447577358,0.0,0.22104486878789154,0.1740128537240154,0.09165605131163046,0.31334703434048267,0.4642067846146727,0.4940684233655345,0.607450005849801,0.0,0.0,-0.06738380127315732,0.24204827109170018,0.27433984363499425,0.0,0.0,0.8468238674627107,0.8468238674627107,0.1583961376707997,0.18154569545844287,0.3744642684921668,0.44851706949295717
