epoch,train_loss,val_loss,val_residual_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss
1,0.4379918317000071,0.480849315629598,0.4561579502065555,0.21703408672380267,0.2395427978842767,0.42380750645761905
2,0.4130228743666694,0.459727067163406,0.4368965391364256,0.21703408672380267,0.20983511521080836,0.4112924069635511
3,0.4015050757498968,0.4536051816072663,0.43021813837562023,0.21703408672380267,0.2243425219159386,0.40566390675251224
4,0.39559363297053746,0.4479944333724884,0.4247698927876558,0.21703408672380267,0.22737690019550408,0.39518983465928975
5,0.3919903073992048,0.44289897547646445,0.4218864335298783,0.21703408672380267,0.18648768981529074,0.38960520763464146
