epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_regret_loss,val_sparsity_loss,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.7185690499842167,0.7949213497340679,0.6003679074347019,0.3783879615366459,0.07440029224380851,0.019357244949787855,-0.07103277812711895,0.15067525673657656,0.18163256254047155,0.02006872300989926,0.01874310278799385,0.4285985380411148,0.4374733082950115
2,0.6828960403800011,0.7702605947852135,0.600569250062108,0.3150757662951946,0.07810643967241049,0.052956716157495975,-0.07103277812711895,0.15067525673657656,0.18163256254047155,0.055036807898432016,0.05116238398477435,0.41281525418162346,0.4374733082950115
