epoch,train_loss,val_loss,val_final_loss,val_source_loss,val_target_loss,val_correction_l1,val_unaffected_correction,val_non_tail_affected_correction,val_affected_correction,val_affected_rate,val_target_rate,val_severity_high_rate,val_recovery_long_rate,val_high_long_rate
1,0.6844978664494767,0.8093552732467652,0.6266901470820109,0.6267589866320292,0.1824274384578069,0.002394650038331747,0.002275085298344493,0.0024787176176905633,0.002687006562948227,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
2,0.6840519988084142,0.8093086808522543,0.6265695297718048,0.6267589866320292,0.18231435525417328,0.004361580592890581,0.00408397821461161,0.004412009875600536,0.0050364159333209195,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
3,0.6858076106143903,0.8094095474878947,0.6263444089889526,0.6267589866320292,0.1821788503328959,0.009263795270274083,0.008530816120405993,0.009194899508108695,0.011041677005589008,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
4,0.6859656021564822,0.8092833439509074,0.6264059958457947,0.6267589866320292,0.18219301942984262,0.007290779653936624,0.006619076332698265,0.007067673896749814,0.008928124563147625,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
5,0.6811699527728406,0.8092825663884481,0.6261759581565857,0.6267589866320292,0.1820390239159266,0.011391927011311054,0.010438524921735129,0.010913349809745948,0.013712693226834138,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
