split,all_candidates_model_robust_mae,all_candidates_baseline_robust_mae,all_candidates_improvement_pct,affected_candidates_model_robust_mae,affected_candidates_baseline_robust_mae,affected_candidates_improvement_pct,unaffected_candidates_model_robust_mae,unaffected_candidates_baseline_robust_mae,unaffected_candidates_improvement_pct,horizon_01_all_candidates_model_robust_mae,horizon_01_all_candidates_baseline_robust_mae,horizon_01_all_candidates_improvement_pct,horizon_01_affected_candidates_model_robust_mae,horizon_01_affected_candidates_baseline_robust_mae,horizon_01_affected_candidates_improvement_pct,horizon_02_all_candidates_model_robust_mae,horizon_02_all_candidates_baseline_robust_mae,horizon_02_all_candidates_improvement_pct,horizon_02_affected_candidates_model_robust_mae,horizon_02_affected_candidates_baseline_robust_mae,horizon_02_affected_candidates_improvement_pct,horizon_03_all_candidates_model_robust_mae,horizon_03_all_candidates_baseline_robust_mae,horizon_03_all_candidates_improvement_pct,horizon_03_affected_candidates_model_robust_mae,horizon_03_affected_candidates_baseline_robust_mae,horizon_03_affected_candidates_improvement_pct,horizon_04_all_candidates_model_robust_mae,horizon_04_all_candidates_baseline_robust_mae,horizon_04_all_candidates_improvement_pct,horizon_04_affected_candidates_model_robust_mae,horizon_04_affected_candidates_baseline_robust_mae,horizon_04_affected_candidates_improvement_pct,horizon_05_all_candidates_model_robust_mae,horizon_05_all_candidates_baseline_robust_mae,horizon_05_all_candidates_improvement_pct,horizon_05_affected_candidates_model_robust_mae,horizon_05_affected_candidates_baseline_robust_mae,horizon_05_affected_candidates_improvement_pct,horizon_06_all_candidates_model_robust_mae,horizon_06_all_candidates_baseline_robust_mae,horizon_06_all_candidates_improvement_pct,horizon_06_affected_candidates_model_robust_mae,horizon_06_affected_candidates_baseline_robust_mae,horizon_06_affected_candidates_improvement_pct,horizon_07_all_candidates_model_robust_mae,horizon_07_all_candidates_baseline_robust_mae,horizon_07_all_candidates_improvement_pct,horizon_07_affected_candidates_model_robust_mae,horizon_07_affected_candidates_baseline_robust_mae,horizon_07_affected_candidates_improvement_pct,horizon_08_all_candidates_model_robust_mae,horizon_08_all_candidates_baseline_robust_mae,horizon_08_all_candidates_improvement_pct,horizon_08_affected_candidates_model_robust_mae,horizon_08_affected_candidates_baseline_robust_mae,horizon_08_affected_candidates_improvement_pct,horizon_09_all_candidates_model_robust_mae,horizon_09_all_candidates_baseline_robust_mae,horizon_09_all_candidates_improvement_pct,horizon_09_affected_candidates_model_robust_mae,horizon_09_affected_candidates_baseline_robust_mae,horizon_09_affected_candidates_improvement_pct,horizon_10_all_candidates_model_robust_mae,horizon_10_all_candidates_baseline_robust_mae,horizon_10_all_candidates_improvement_pct,horizon_10_affected_candidates_model_robust_mae,horizon_10_affected_candidates_baseline_robust_mae,horizon_10_affected_candidates_improvement_pct,horizon_11_all_candidates_model_robust_mae,horizon_11_all_candidates_baseline_robust_mae,horizon_11_all_candidates_improvement_pct,horizon_11_affected_candidates_model_robust_mae,horizon_11_affected_candidates_baseline_robust_mae,horizon_11_affected_candidates_improvement_pct,horizon_12_all_candidates_model_robust_mae,horizon_12_all_candidates_baseline_robust_mae,horizon_12_all_candidates_improvement_pct,horizon_12_affected_candidates_model_robust_mae,horizon_12_affected_candidates_baseline_robust_mae,horizon_12_affected_candidates_improvement_pct,affected_node_rate
test,0.7092097441986353,0.8328134185907071,14.841700629804322,1.1046952400734757,1.293837031681536,14.618671979286448,0.5236560658487773,0.6165106166282147,15.061306046483397,0.5242957819476615,0.5912248438465358,11.320407556528046,0.7346272141952594,0.8144241866081791,9.79796201108036,0.5856986667404849,0.6647113500529532,11.886766083680373,0.8549890556693382,0.9614806941164021,11.07579581147278,0.631870616797256,0.7255605923953043,12.912770701720198,0.9472988079862557,1.0792830623658292,12.228882207255161,0.664538144546659,0.7719580861632843,13.915255703909272,1.0137662124440516,1.1693877698928627,13.30795151578068,0.6907566728301723,0.8069500613586018,14.399080450257772,1.0665079915128528,1.2414683218092137,14.093016086096194,0.7141995959837112,0.8396234771517089,14.938110305523924,1.1131484869366144,1.3076997097833394,14.877362240828084,0.7368567033481199,0.8703671256362246,15.33955251245395,1.1572032570800397,1.3689032160277532,15.464932543735182,0.7570786120638002,0.8982963435708611,15.720617424056236,1.2004691851377314,1.4253614880441767,15.77791351827763,0.7763695841911407,0.9250641287109523,16.073971512333188,1.2393732581568786,1.4758116518218487,16.020905741806107,0.7939641136356032,0.9489215555331952,16.329847392972553,1.2788966576539713,1.5254663262663866,16.163560241667223,0.8093453271540225,0.9666887082853647,16.27653036419814,1.3088906361130868,1.5590353588112633,16.044839604465896,0.8262370021457538,0.9853219469233587,16.145478670635868,1.341668471406097,1.5983755341920933,16.060497504783832,0.2498172636655194
