epoch,train_loss,val_loss,val_final_loss,val_incident_loss,val_branch_loss,val_gate_loss,val_hard_rate,val_affected_rate,val_gate_mean
1,0.5218920100266766,0.6226891901569798,0.6226891901569798,0.6961679082604885,0.9238358414977106,0.7140184819188194,0.5310067246952762,0.2938357565530315,0.46799421623038007
2,0.5206703222860956,0.6226653659376369,0.6226653659376369,0.6990921117821934,0.9227795069652729,0.7150606490658881,0.5374589960038846,0.2938357565530315,0.45462389551217897
3,0.5196067421299637,0.621520553086972,0.621520553086972,0.706978969113217,0.9326630559370804,0.7127431462415886,0.5388220616172169,0.2938357565530315,0.4519363349939364
