epoch,train_loss,val_loss,val_final_loss,val_incident_loss,val_branch_loss,val_gate_loss,val_hard_rate,val_affected_rate,val_gate_mean
1,0.5568690467032658,0.6549625578419634,0.6200092194893311,0.7122130790298746,0.9287183473510964,0.6990667273475062,0.5589471170996934,0.2938357565530315,0.46689399890563377
2,0.5549435562388912,0.6542733985199907,0.6194514012814221,0.7176290875344764,0.9354191938641544,0.6964399619569357,0.5575195570589541,0.2938357565530315,0.46302559509215313
3,0.5542377861821728,0.6538621905118543,0.6190540711119011,0.7193613264177892,0.9412669661395234,0.6961624088413052,0.5531887934718871,0.2938357565530315,0.46465727703410525
