epoch,train_loss,val_loss,val_final_loss,val_incident_loss,val_branch_loss,val_gate_loss,val_hard_rate,val_affected_rate,val_gate_mean
1,0.8303496978085512,0.9713344207164238,0.6253894359740604,0.6397679385033751,0.8854634167437111,0.7206558914675936,0.4685056729028585,0.2938357565530315,0.5209530584781964
2,0.8265710241475682,0.9695432815964766,0.6243124176667432,0.6366986023281911,0.8835503887820023,0.7197646404447232,0.46337877190794613,0.2938357565530315,0.5348415800905603
3,0.8252356838268838,0.9689984838834408,0.6234818743337144,0.6362732942934438,0.8842151073428386,0.7208265018152971,0.46150999489568434,0.2938357565530315,0.5436252040962616
