epoch,train_loss,val_loss,selection_loss,val_final_loss,val_source_loss,val_target_loss,val_correction_l1,val_unaffected_correction,val_non_tail_affected_correction,val_affected_correction,val_affected_rate,val_target_rate,val_severity_high_rate,val_recovery_long_rate,val_high_long_rate
1,0.7307586730281009,0.8769006021817525,0.6944410490989685,0.6944410490989685,0.69444366979599,0.18241041298707325,0.0002485829304981356,0.00024265717008771997,0.000248817533099403,0.00026318333041854203,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
2,0.7303940269011485,0.8768866205215454,0.6944359232584636,0.6944359232584636,0.69444366979599,0.18240462625026702,0.00023504102513349304,0.00023128600822140772,0.00022947650852923592,0.00024415420310106126,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
3,0.7327643134925939,0.8768915050824483,0.6944373052914937,0.6944373052914937,0.69444366979599,0.18240550164381664,0.0002452666376096507,0.00023786353855393826,0.0002491844310813273,0.0002628071390402814,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
4,0.7324756481979466,0.876877547899882,0.6944407993952433,0.6944407993952433,0.69444366979599,0.1824091433684031,0.00013767593953525648,0.00013614941547469546,0.0001399975778767839,0.00014142063780066868,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
5,0.7274315070502365,0.8768841795921326,0.6944353737831116,0.6944353737831116,0.69444366979599,0.18240452786286673,0.0002207726661969597,0.0002150729992426932,0.0002276907672251885,0.00023455260659102352,0.29008283440272015,0.1648992477854093,0.3133333331743876,0.3470000000397364,0.24966666662693024
