epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_hard_residual_loss,val_sparsity_loss,val_hard_negative_rate,val_affected_rate,val_gate_mean,val_base_gate_mean,val_veto_mean
1,0.6419659401201139,0.7132827733567788,0.6251574305078421,0.8595614772673871,0.8694321194563529,0.8378317523027111,0.19648160420075053,0.2938357565530315,0.2662134045476744,0.4397313948303655,0.8378317523027111
2,0.6009110455300398,0.7102234870430053,0.6255958707497488,0.7966431680667567,0.8614938170034074,0.8603854154324295,0.19648160420075053,0.2938357565530315,0.2603420084467982,0.4397313948303655,0.8603854154324295
3,0.5996763455639978,0.7091674900409989,0.6251956244173706,0.7852032151462198,0.8612615743959983,0.824313149897867,0.19648160420075053,0.2938357565530315,0.2661359148568709,0.4397313948303655,0.824313149897867
