model,group,subset,count,positive_rate,score_mean,score_pos_mean,score_neg_mean,score_pos_neg_gap,normal_advantage_mean,final_gain_mean,final_better_rate,hist_auc
focused_impact_veto,severity_high,unaffected,3498399.0,0.25754780972667785,0.03975293069364825,0.04843049571191192,0.036742786884399185,0.011687708827512737,-0.055502695370674655,0.0011473119064106527,0.5254949478318511,0.6550087157801855
focused_impact_veto,recovery_short_lt30,all,5361359.0,0.24961693481074482,0.03893244401422471,0.048740474209339,0.03566977652156456,0.01307069768777444,-0.05182651841081786,0.0007696680593247488,0.5209479536811469,0.6707868161785066
focused_impact_veto,recovery_short_lt30,affected,1259912.0,0.28058467575513213,0.045066157354248966,0.05310729255693201,0.04192997268106837,0.011177319875863637,-0.0678379331154515,0.0004206160557739827,0.5075354469201023,0.6391207094415433
focused_impact_veto,recovery_short_lt30,unaffected,4101447.0,0.24010404132980384,0.037048245817428146,0.04717288338373404,0.033849167879280224,0.013323715504453819,-0.04690801683726483,0.0008768923652581554,0.5250681040130472,0.6790457286204468
focused_impact_veto,recovery_mid_30_90,all,1836861.0,0.26190005667276944,0.040306521289040886,0.049360789656195905,0.03709379458458013,0.012266995071615779,-0.05507214773938303,0.0009688468370322867,0.5237217187364749,0.6618542148335652
focused_impact_veto,recovery_mid_30_90,affected,541076.0,0.2980246767552063,0.04539320825204252,0.052315136284821956,0.04245449331979054,0.009860642965031419,-0.07534581561552649,0.0007562805069348658,0.5216309723587814,0.6291237280893494
focused_impact_veto,recovery_mid_30_90,unaffected,1295785.0,0.24681563685333602,0.038182492815804145,0.047871201102470486,0.03500754014409806,0.012863660958372429,-0.04660654957321179,0.0010576073487096036,0.5245947437267756,0.6724231906413325
focused_impact_veto,recovery_long_ge90,all,7334912.0,0.27253278566941225,0.04228634540016087,0.05035968326869092,0.03926181148905463,0.011097871779636288,-0.08514990845356893,0.0009138616413520873,0.5180248924595142,0.6439029188549069
focused_impact_veto,recovery_long_ge90,affected,2840138.0,0.2960257564949309,0.04630619912308074,0.053126646019517394,0.04343815676104988,0.009688489258467513,-0.13316438658802646,0.0006279614697996865,0.5061852628287781,0.6247026641597548
focused_impact_veto,recovery_long_ge90,unaffected,4494774.0,0.2576881507279343,0.03974629793327906,0.048351192009801765,0.036759171641325986,0.01159202036847578,-0.05481073146717496,0.0010945149826396565,0.5255060654884984,0.6539787542252533
focused_impact_veto,severity_high_and_long,all,5207258.0,0.27477205853829406,0.042624746624406934,0.05057945585866442,0.03961089166045569,0.010968564198208727,-0.09446271970987304,0.0009192867628446182,0.5174894349386951,0.6420796385476115
focused_impact_veto,severity_high_and_long,affected,2119837.0,0.29740305504621345,0.046446626656609064,0.05316239394238574,0.043603901930698435,0.009558492011687306,-0.15036369624870408,0.0005519018264220755,0.5051959183654214,0.6233140501449432
focused_impact_veto,severity_high_and_long,unaffected,3087421.0,0.2592335156106019,0.04000062678398891,0.048544875320671324,0.037010540659559735,0.01153433466111159,-0.056080860415936136,0.0011715348953380985,0.5259302181335166,0.6528835142915661
hierarchical_impact_veto,overall,all,14533132.0,0.2627351076147936,0.04274925189769425,0.05239167126818909,0.03931303498686612,0.01307863628132297,-0.0690551449339481,0.0008957313047415307,0.5196146295237668,0.6589289971374324
hierarchical_impact_veto,overall,affected,4641126.0,0.29206705441739783,0.04765514015157681,0.055385386813260294,0.04446592514684247,0.010919461666417822,-0.10868976044017888,0.0005701186888984394,0.5082436891392305,0.630731348933852
hierarchical_impact_veto,overall,unaffected,9892006.0,0.2489731607522276,0.04044750991248021,0.05074396589356735,0.03703412831785562,0.013709837575711724,-0.05045939756723899,0.001048502054912667,0.5249496411546859,0.6702616623936708
hierarchical_impact_veto,severity_low,all,3681756.0,0.24758403327108042,0.04036362305631989,0.0512757741767669,0.036772957114169336,0.014502817062597567,-0.04788259965991191,0.0008395769462629392,0.5231620455022006,0.677847981120666
hierarchical_impact_veto,severity_low,affected,732667.0,0.28096938991383535,0.046563935609643066,0.055149265044058336,0.04320912047443222,0.011940144569626117,-0.0642318877663826,0.0005316688118269445,0.5140316132704216,0.6411229501723175
hierarchical_impact_veto,severity_low,unaffected,2949089.0,0.23928982814692945,0.038823227226453226,0.05014583241863899,0.03526157608668515,0.014884256331953845,-0.043820808418920686,0.0009160731554762986,0.525430395623869,0.6857362645437602
hierarchical_impact_veto,severity_mid,all,5034417.0,0.26142570232064605,0.04271140442791934,0.0523069373257086,0.039314970332084496,0.0129919669936241,-0.0595104757861049,0.0008955140973358099,0.5194742509410722,0.6584220341714904
hierarchical_impact_veto,severity_mid,affected,1589899.0,0.2893102014656277,0.04749461302929554,0.055311177743140885,0.04431261728826291,0.010998560454877973,-0.07790301493715052,0.0006710376317285104,0.5090914580108548,0.6322140317459226
hierarchical_impact_veto,severity_mid,unaffected,3444518.0,0.24855495021364382,0.04050360102200901,0.05069288692137853,0.037133298096797884,0.013559588824580644,-0.05102096299978522,0.0009991265354744928,0.5242666753374492,0.6687036551184783
hierarchical_impact_veto,severity_high,all,5816959.0,0.2734580044315251,0.04429195543845237,0.05310124196065692,0.04097629037363707,0.012124951587019851,-0.09071663338783471,0.0009314613415031086,0.5174908401451687,0.646731421790465
hierarchical_impact_veto,severity_high,affected,2318560.0,0.2974643744393072,0.04811003951554102,0.055505356193461676,0.04497874884594323,0.010526607347518445,-0.14384978739087742,0.0005130660483792179,0.5058333620868125,0.6263352404413531
hierarchical_impact_veto,severity_high,unaffected,3498399.0,0.25754780972667785,0.041761524513399324,0.05126097343705397,0.03846627897981549,0.012794694457238479,-0.055502695370674655,0.0012087523511407538,0.5252168206085126,0.6583172628923551
hierarchical_impact_veto,recovery_short_lt30,all,5361359.0,0.24961693481074482,0.04107084801412201,0.051757994589925395,0.03751574010473394,0.014242254485191452,-0.05182651841081786,0.0007958484574599206,0.5207065969654335,0.672765679817346
hierarchical_impact_veto,recovery_short_lt30,affected,1259912.0,0.28058467575513213,0.0472597474653003,0.055889300492056704,0.043894069453832174,0.01199523103822453,-0.0678379331154515,0.0004001102246775835,0.5073441637193709,0.6398400124079251
hierarchical_impact_veto,recovery_short_lt30,unaffected,4101447.0,0.24010404132980384,0.03916969735062863,0.05027494750290416,0.03566077562112509,0.014614171881779076,-0.04690801683726483,0.0009174141752032584,0.5248113653547151,0.6815759830678341
hierarchical_impact_veto,recovery_mid_30_90,all,1836861.0,0.26190005667276944,0.04210547010145394,0.05195309794218324,0.038611235597176344,0.013341862345006894,-0.05507214773938303,0.0010404987029831551,0.5235649295183468,0.6645864570286669
hierarchical_impact_veto,recovery_mid_30_90,affected,541076.0,0.2980246767552063,0.04712430619831643,0.05461760344391593,0.04394301560945664,0.010674587834459293,-0.07534581561552649,0.0008936317097604067,0.5215219303757698,0.6308350410225564
hierarchical_impact_veto,recovery_mid_30_90,unaffected,1295785.0,0.24681563685333602,0.040009773855590645,0.05060964796977249,0.03653623562502127,0.014073412344751221,-0.04660654957321179,0.0011018253931555154,0.5244180168778,0.6759100561172958
hierarchical_impact_veto,recovery_long_ge90,all,7334912.0,0.27253278566941225,0.04413727992595806,0.052921448522902814,0.04084644579576562,0.012075002727137192,-0.08514990845356893,0.000932485694476183,0.517827207742915,0.6468475149380779
hierarchical_impact_veto,recovery_long_ge90,affected,2840138.0,0.2960257564949309,0.04793166949706859,0.055320764589662876,0.04482450686323787,0.010496257726425005,-0.13316438658802646,0.0005839034320684957,0.5061130832375047,0.6266931521360882
hierarchical_impact_veto,recovery_long_ge90,unaffected,4494774.0,0.2576881507279343,0.04173969775437064,0.05117982574682443,0.038462626093186854,0.012717199653637573,-0.05481073146717496,0.0011527463192795755,0.5252290771460367,0.6578662248925288
hierarchical_impact_veto,severity_high_and_long,all,5207258.0,0.27477205853829406,0.04445232290615905,0.05311257617896305,0.041171153658273694,0.011941422520689353,-0.09446271970987304,0.000935148489705825,0.5173002758841602,0.6448216059438957
hierarchical_impact_veto,severity_high_and_long,affected,2119837.0,0.29740305504621345,0.04805546035595819,0.05535922441061602,0.044963841813075354,0.010395382597540664,-0.15036369624870408,0.0004998738897363081,0.5051345928955858,0.6252736008552163
