model,group,subset,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,best_f1_selected_gain,hp_threshold,hp_precision,hp_recall,hp_selected_gain,hp_selected_rate
hierarchical_impact_veto,severity_high,affected,0.0325,0.4905915680260596,0.3489347129982841,0.8258693411088186,0.001244281309209921,0.1475,0.5327868852459017,0.00018849075452849037,0.013642146984939693,0.00010523773376578566
hierarchical_impact_veto,severity_high,unaffected,0.03,0.46854566989353214,0.3307696070431157,0.8030354992480618,0.0018725892916708362,0.0825,0.3832496427516505,0.10656322661916416,0.0038558252978631346,0.07161161434130298
hierarchical_impact_veto,recovery_short_lt30,all,0.03,0.469328388480037,0.3317477732138954,0.8018794188985016,0.0012343719483347442,0.1625,0.75,2.241673304510396e-06,0.07513248920440674,7.460794921586112e-07
hierarchical_impact_veto,recovery_short_lt30,affected,0.0325,0.4831835080879041,0.3420819164833096,0.8224105546629251,0.0004882248208856067,0.1625,0.75,8.486274864785354e-06,0.07513248920440674,3.1748249084063016e-06
hierarchical_impact_veto,recovery_short_lt30,unaffected,0.03,0.46423917361819333,0.32979414812361796,0.7837422596453603,0.001522780205096364,0.14250000000000002,0.6666666666666666,1.2185536986151137e-05,0.11938116368320253,4.388695014223029e-06
hierarchical_impact_veto,recovery_mid_30_90,all,0.03,0.4781465096257717,0.3382046324891376,0.8156416684335466,0.0015792854635236363,0.15,0.5652173913043478,2.702286966246357e-05,0.026763654273489246,1.2521361169952434e-05
hierarchical_impact_veto,recovery_mid_30_90,affected,0.03,0.4987472918071082,0.3515540828979733,0.8579756161087477,0.0011569931633430106,0.15,0.5652173913043478,8.061815520855297e-05,0.026763654273489246,4.250789168249931e-05
hierarchical_impact_veto,recovery_mid_30_90,unaffected,0.03,0.46762689914981775,0.33135199366597407,0.7942967919454693,0.0017960596768669406,0.0925,0.38304028488760294,0.048430367081483336,0.006352376616909195,0.031206565904065876
hierarchical_impact_veto,recovery_long_ge90,all,0.03,0.4775808012795058,0.3359364140616017,0.8257507238604825,0.0015035166072632357,0.165,0.5833333333333334,3.5017438684464865e-06,0.0006543099880218506,1.636011447717437e-06
hierarchical_impact_veto,recovery_long_ge90,affected,0.0325,0.48975756158320993,0.3481263687465178,0.8256731457715336,0.00124143482966793,0.165,0.5833333333333334,8.325859882914622e-06,0.0006543099880218506,4.225146806246738e-06
hierarchical_impact_veto,recovery_long_ge90,unaffected,0.03,0.4686726421269953,0.3308052104991914,0.8035717677530758,0.0017753678991613265,0.0825,0.38040640289866884,0.10478394129074034,0.003482877501323455,0.07098087690282091
hierarchical_impact_veto,severity_high_and_long,all,0.03,0.47819687855413223,0.33627901533224214,0.8273647985160842,0.0015615310051908652,0.1475,0.5246636771300448,8.177192064070048e-05,0.010675257681597508,4.282484178813495e-05
hierarchical_impact_veto,severity_high_and_long,affected,0.0325,0.4897031549934248,0.3482129046902589,0.8248779435510734,0.0012705468488225056,0.1475,0.5246636771300448,0.00018558290480072837,0.010675257681597508,0.00010519676748731152
hierarchical_impact_veto,severity_high_and_long,unaffected,0.03,0.4691720980621713,0.33103688478903787,0.8051421667418409,0.0018976684825043986,0.0825,0.3845273291029709,0.10660412837674905,0.003910384604679138,0.07186839760434356
