epoch,train_loss,val_loss,val_final_loss,val_incident_loss,val_branch_loss,val_gate_loss,val_normal_better_gate_loss,val_convex_gate_loss,val_hard_rate,val_affected_rate,val_normal_better_rate,val_convex_target_rate,val_gate_mean
1,0.5223589941954158,0.624000308549147,0.6188034773179009,0.7312696308744399,0.9459003859740012,0.7047154073150385,0.5999096343346713,0.10393662093712916,0.5701329923867772,0.2938357565530315,0.3147877385929732,0.9248702142427164,0.44293433465765014
2,0.5214912149177235,0.6235993883271855,0.6184449336741812,0.7382481547811593,0.9525281720233265,0.701976567994483,0.5860572445070201,0.10308910387452438,0.5725993910051298,0.2938357565530315,0.31833751313860226,0.9254262013004398,0.43813297333924667
3,0.5210405109794276,0.6238528238241495,0.6186690722394177,0.737628399011657,0.9566797938627644,0.703317373662483,0.5878640898814229,0.10367500314725583,0.5659284827869178,0.2938357565530315,0.3118833920791189,0.9226642461314425,0.43822186958377635
