split,all_candidates_model_robust_mae,all_candidates_baseline_robust_mae,all_candidates_improvement_pct,affected_candidates_model_robust_mae,affected_candidates_baseline_robust_mae,affected_candidates_improvement_pct,unaffected_candidates_model_robust_mae,unaffected_candidates_baseline_robust_mae,unaffected_candidates_improvement_pct,horizon_01_all_candidates_model_robust_mae,horizon_01_all_candidates_baseline_robust_mae,horizon_01_all_candidates_improvement_pct,horizon_01_affected_candidates_model_robust_mae,horizon_01_affected_candidates_baseline_robust_mae,horizon_01_affected_candidates_improvement_pct,horizon_02_all_candidates_model_robust_mae,horizon_02_all_candidates_baseline_robust_mae,horizon_02_all_candidates_improvement_pct,horizon_02_affected_candidates_model_robust_mae,horizon_02_affected_candidates_baseline_robust_mae,horizon_02_affected_candidates_improvement_pct,horizon_03_all_candidates_model_robust_mae,horizon_03_all_candidates_baseline_robust_mae,horizon_03_all_candidates_improvement_pct,horizon_03_affected_candidates_model_robust_mae,horizon_03_affected_candidates_baseline_robust_mae,horizon_03_affected_candidates_improvement_pct,horizon_04_all_candidates_model_robust_mae,horizon_04_all_candidates_baseline_robust_mae,horizon_04_all_candidates_improvement_pct,horizon_04_affected_candidates_model_robust_mae,horizon_04_affected_candidates_baseline_robust_mae,horizon_04_affected_candidates_improvement_pct,horizon_05_all_candidates_model_robust_mae,horizon_05_all_candidates_baseline_robust_mae,horizon_05_all_candidates_improvement_pct,horizon_05_affected_candidates_model_robust_mae,horizon_05_affected_candidates_baseline_robust_mae,horizon_05_affected_candidates_improvement_pct,horizon_06_all_candidates_model_robust_mae,horizon_06_all_candidates_baseline_robust_mae,horizon_06_all_candidates_improvement_pct,horizon_06_affected_candidates_model_robust_mae,horizon_06_affected_candidates_baseline_robust_mae,horizon_06_affected_candidates_improvement_pct,horizon_07_all_candidates_model_robust_mae,horizon_07_all_candidates_baseline_robust_mae,horizon_07_all_candidates_improvement_pct,horizon_07_affected_candidates_model_robust_mae,horizon_07_affected_candidates_baseline_robust_mae,horizon_07_affected_candidates_improvement_pct,horizon_08_all_candidates_model_robust_mae,horizon_08_all_candidates_baseline_robust_mae,horizon_08_all_candidates_improvement_pct,horizon_08_affected_candidates_model_robust_mae,horizon_08_affected_candidates_baseline_robust_mae,horizon_08_affected_candidates_improvement_pct,horizon_09_all_candidates_model_robust_mae,horizon_09_all_candidates_baseline_robust_mae,horizon_09_all_candidates_improvement_pct,horizon_09_affected_candidates_model_robust_mae,horizon_09_affected_candidates_baseline_robust_mae,horizon_09_affected_candidates_improvement_pct,horizon_10_all_candidates_model_robust_mae,horizon_10_all_candidates_baseline_robust_mae,horizon_10_all_candidates_improvement_pct,horizon_10_affected_candidates_model_robust_mae,horizon_10_affected_candidates_baseline_robust_mae,horizon_10_affected_candidates_improvement_pct,horizon_11_all_candidates_model_robust_mae,horizon_11_all_candidates_baseline_robust_mae,horizon_11_all_candidates_improvement_pct,horizon_11_affected_candidates_model_robust_mae,horizon_11_affected_candidates_baseline_robust_mae,horizon_11_affected_candidates_improvement_pct,horizon_12_all_candidates_model_robust_mae,horizon_12_all_candidates_baseline_robust_mae,horizon_12_all_candidates_improvement_pct,horizon_12_affected_candidates_model_robust_mae,horizon_12_affected_candidates_baseline_robust_mae,horizon_12_affected_candidates_improvement_pct,affected_node_rate
test,0.708471038796042,0.8328134185907071,14.930400617833246,1.1041369325030175,1.293837031681536,14.6618232848054,0.5228327384695783,0.6165106166282147,15.194852388913297,0.523670138933999,0.5912248438465358,11.426229059155023,0.7339034729543449,0.8144241866081791,9.886827402459357,0.5850421554386867,0.6647113500529532,11.985532458249713,0.8543571765416597,0.9614806941164021,11.141515189047938,0.6311665766209316,0.7255605923953043,13.009804661902649,0.9466692059120931,1.0792830623658292,12.287217420334704,0.6638605561320299,0.7719580861632843,14.003030989481685,1.0132094188162155,1.1693877698928627,13.355565629949767,0.6899203682826577,0.8069500613586018,14.502718158160858,1.0656678907787007,1.2414683218092137,14.160686015275521,0.7134504033506107,0.8396234771517089,15.027339901109077,1.1125835132879964,1.3076997097833394,14.920565863524581,0.7361049300919339,0.8703671256362246,15.425926783039651,1.156749120833398,1.3689032160277532,15.49810773401339,0.7563861851690518,0.8982963435708611,15.797699658633297,1.2001548933258033,1.4253614880441767,15.79996349048218,0.7756484616943994,0.9250641287109523,16.15192529676391,1.238961957513877,1.4758116518218487,16.048775195370443,0.7931506500388749,0.9489215555331952,16.415572455490626,1.2783526574028696,1.5254663262663866,16.19922148451046,0.8084584144913252,0.9666887082853647,16.368277857997928,1.3082481393156764,1.5590353588112633,16.086050779939185,0.8254871681634696,0.9853219469233587,16.22157907463332,1.3412822741772066,1.5983755341920933,16.08465936290972,0.2498172636655194
