epoch,train_loss,val_loss,val_residual_loss,val_veto_loss,val_node_event_veto_loss,val_ranking_loss,val_regret_loss,val_sparsity_loss,val_impact_loss,val_event_aux_loss,val_node_aux_loss,val_event_focus_mean,val_affected_event_focus_mean,val_event_target_boost_mean,val_affected_event_target_boost_mean,val_normal_advantage_mean,val_positive_rate,val_affected_positive_rate,val_ranking_positive_count,val_ranking_negative_count,val_node_event_target_mean,val_node_event_positive_rate,val_normal_veto_mean,val_affected_normal_veto_mean,val_effective_gate_mean,val_base_gate_mean
1,0.7686800865610693,0.879748088494836,0.7462148410822586,0.5666393452843996,0.46667302675909966,0.0,0.2283355373984859,0.21016398591156163,0.09902482433592118,0.33018661401566474,0.5230572637549331,0.4940684233655345,0.607450005849801,0.0,0.0,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.851042486559402,0.851042486559402,0.2040728260294618,0.21507063751268043,0.34635983298225625,0.43833860955145293
2,0.7198213445153206,0.871091551994551,0.7462635654102895,0.5489861213744646,0.2725351715610273,0.0,0.22945885961796886,0.17396870002951453,0.09437037033858833,0.2868214809927211,0.47469814722156817,0.4940684233655345,0.607450005849801,0.0,0.0,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.851042486559402,0.851042486559402,0.15659515965794996,0.1824803056760995,0.36665234455952944,0.43833860955145293
3,0.7158310895512818,0.8693788096987193,0.747072151500205,0.5387030476762268,0.251275217875925,0.0,0.2276374541919389,0.18435492470263617,0.09118286405410395,0.27158745526859346,0.45631228476630137,0.4940684233655345,0.607450005849801,0.0,0.0,-0.07111491425723623,0.25539718935829203,0.28367635711685757,0.0,0.0,0.851042486559402,0.851042486559402,0.1711057254439427,0.19137462104113695,0.3595901712311004,0.43833860955145293
